EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m)
1781832698.6428978,2.1871840953826904,-128.94170832702972,128.94171667190267,0.2,6.283185305761875,-5.0160407511381974e-05,1.0000000005506386,-8.096377073692738e-13,6.2831853057617355,1781832698.6073413,-5.0160407511381974e-05,1.0000000005506386,6.283185305761897, 1781832697.654443, 1781832698.6073413,0.9101048610206327,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832698.6530483,2.1973345279693604,-139.10456392958406,139.10456671878637,0.2,6.283185306016667,0.016147846516642732,1.0000000005276746,-8.096377073692738e-13,6.283185305761574,1781832698.6073413,None,None,None, None, 1781832698.6073413,0.9101048610206327,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832698.8533287,2.3976149559020996,-139.74350123313624,139.74350420838755,0.2,6.283185306011302,0.006973500067310255,1.000000000555646,-1.8435550818157057e-11,6.2831853057571045,1781832698.849762,-2.2968626315389194e-05,1.0000000005666838,6.283185305762203, 1781832698.656068, 1781832698.8078527,0.9981531852419047,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832699.053168,2.597454309463501,-168.0326760915892,168.03267765652782,0.2,6.283185306178491,0.04004506126486833,1.0000000005170089,-2.4998453002400656e-12,6.283185305756757,1781832699.054175,None,None,None, None, 1781832699.0459497,1.0948748228670098,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832699.2540536,2.79833984375,-200.0,200.0,0.2,6.283185306345389,0.08977601105437248,1.0000000004672234,1.0158269568323153e-10,6.283185305783455,1781832699.2515242,None,None,None, None, 1781832699.2450223,1.0354170037893167,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832699.4534369,2.99772310256958,-200.0,200.0,0.2,6.283185306416838,0.15433681328374096,1.000000000413367,-1.2499668689701717e-10,6.283185305758535,1781832699.450887,None,None,None, None, 1781832699.4413784,1.023826007303946,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832699.653516,3.1978023052215576,-200.0,200.0,0.2,6.283185306476664,0.22318177688042568,1.0000000003608556,7.081607567444122e-11,6.2831853057710685,1781832699.6278715,None,None,None, None, 1781832699.616115,1.0863710324239506,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832699.8540413,3.398327589035034,-184.7546340675103,184.75463765832,0.2,6.2831853062492975,0.13568900345834378,1.0000000004073368,1.754568068513027e-10,6.283185305803832,1781832699.8146007,0.1283999172776138,1.0000000004117635,6.283185305762133, 1781832699.659521, 1781832699.8293989,1.0009208194630552,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832700.0549679,3.5992541313171387,-200.0,200.0,0.2,6.283185306368049,0.19298071256139054,1.000000000354039,-1.2513562445903362e-10,6.28318530578043,1781832700.0016139,None,None,None, None, 1781832700.01999,0.9501734718819413,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832700.2542758,3.7985620498657227,-200.0,200.0,0.2,6.283185306457337,0.26006767986540913,1.0000000002995955,6.83604543133371e-11,6.283185305793706,1781832700.256281,None,None,None, None, 1781832700.2462373,0.9873727085889205,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832700.4535103,3.9977965354919434,-200.0,200.0,0.2,6.283185306509167,0.32936962717965007,1.0000000002495422,7.727057390251318e-11,6.283185305809173,1781832700.3959923,None,None,None, None, 1781832700.4499993,0.9350404761601724,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832700.6534598,4.19774603843689,-200.0,200.0,0.2,6.2831853065133005,0.39900692519070224,1.000000000202856,-1.5081548340667403e-10,6.283185305772306,1781832700.6404462,None,None,None, None, 1781832700.6344478,1.0444863278462178,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832700.8538198,4.398106098175049,-189.77135666243055,189.77136032681938,0.2,6.283185306307514,0.3245126527519139,1.0000000001512588,1.3694695724972404e-10,6.283185305799861,1781832700.8416572,0.3150515001064495,1.0000000001509197,6.283185305770379, 1781832700.663483, 1781832700.7747965,0.98487587681304,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832701.0533242,4.5976104736328125,-200.0,200.0,0.2,6.283185306442768,0.38393900443388224,1.0000000000994347,-2.829111971945133e-11,6.283185305794569,1781832701.0286891,None,None,None, None, 1781832701.0065444,0.9724709297656647,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832701.2538378,4.798124074935913,-200.0,200.0,0.2,6.283185306521561,0.45161041851589645,1.000000000049573,-3.06203496685372e-11,6.283185305788009,1781832701.2429216,None,None,None, None, 1781832701.1848772,1.0890766137737578,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832701.454319,4.998605251312256,-200.0,200.0,0.2,6.283185306587355,0.5210067810161244,1.0000000000039084,1.7400631766320631e-10,6.283185305819199,1781832701.422169,None,None,None, None, 1781832701.44174,0.9890930603185101,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832701.6541479,5.198434114456177,-200.0,200.0,0.2,6.283185306600649,0.5906570169661082,0.9999999999626594,-4.3960410830726813e-11,6.283185305810749,1781832701.614386,None,None,None, None, 1781832701.623401,1.0903824787601746,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832701.8604321,5.404718399047852,-186.02918312485374,186.02918702554476,0.2,6.283185306380172,0.5076261581352781,0.9999999998736957,-2.3058610865999838e-11,6.283185305806293,1781832701.807615,0.4976900671279186,0.9999999998705323,6.283185305798915, 1781832701.665684, 1781832701.8173459,1.0155453615536585,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832702.053657,5.597943305969238,-200.0,200.0,0.2,6.283185306546368,0.5654647334372452,0.9999999998274587,1.6335472318203185e-10,6.283185305836838,1781832701.9946048,None,None,None, None, 1781832702.003861,0.9120852017772222,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832702.2534604,5.797746658325195,-200.0,200.0,0.2,6.283185306614873,0.6327068304900738,0.9999999997848797,-1.195078229266296e-10,6.283185305807286,1781832702.2418852,None,None,None, None, 1781832702.2017615,1.0978338770698493,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832702.4534988,5.9977850914001465,-200.0,200.0,0.2,6.2831853066708625,0.7020342528115253,0.9999999997457296,5.348953261971867e-11,6.283185305817185,1781832702.4269586,None,None,None, None, 1781832702.4092832,0.9773070178660069,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832702.6532445,6.197530746459961,-200.0,200.0,0.2,6.283185306704926,0.7716750526510225,0.9999999997103016,8.169611113517377e-11,6.28318530583296,1781832702.6200566,None,None,None, None, 1781832702.649216,0.9415425087378843,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832702.8535066,6.397792816162109,-189.0003325297507,189.00033636040007,0.2,6.283185306464939,0.6956597498118005,0.999999999605613,-1.0819441360257786e-10,6.283185305811744,1781832702.816148,0.6861781156173109,0.9999999996009526,6.2831853058237686, 1781832702.669255, 1781832702.8000722,0.9301935428306565,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781832703.0539887,6.5982749462127686,-200.0,200.0,0.2,6.2831853066308305,0.7547610258307925,0.9999999995633765,1.2955130507251187e-10,6.283185305842427,1781832703.0529866,None,None,None, None, 1781832702.9975278,0.9324106696441172,track,none,0.0,nan,nan,0.0,0.0,5.788620281033838,0.970951801375548,5.093123093929123
1781832703.2541835,6.79846978187561,-200.0,200.0,0.2,6.283185306722676,0.822347097003594,0.9999999995262883,8.227692179944647e-11,6.283185305852464,1781832703.1749752,None,None,None, None, 1781832703.196368,1.008267299809338,track,none,0.0,nan,nan,0.0,0.0,5.7718520720205,0.9713931979711111,5.017251151511439
1781832703.454124,6.998410224914551,-200.0,200.0,0.2,6.2831853067587655,0.8917299376986398,0.9999999994945865,-6.245013385967129e-11,6.2831853058357865,1781832703.4420302,None,None,None, None, 1781832703.449562,1.0067828729419364,track,none,0.0,nan,nan,0.0,0.0,5.787481282227988,0.9716954745928389,4.965292591979622
1781832703.6540883,7.198374509811401,-200.0,200.0,0.2,6.283185306799263,0.9613783275289647,0.999999999465277,1.3012623018289028e-10,6.2831853058586065,1781832703.6173992,None,None,None, None, 1781832703.6385133,0.9240082587434599,track,none,0.0,nan,nan,0.0,0.0,5.8069700884331175,0.9719857497622413,4.915396829966235
1781832703.8539834,7.3982696533203125,-189.36301193701115,189.3630159286992,0.2,6.283185306550463,0.8862195533835489,0.9999999993578292,-4.087897889646207e-12,6.283185305857783,1781832703.8188183,0.8767931321605299,0.9999999993525613,6.283185305834314, 1781832703.678854, 1781832703.8017733,1.0628382848507563,track,none,0.0,nan,nan,0.0,0.0,5.824528831591563,0.9722887944896594,4.86330523293052
1781832704.0533254,7.597611665725708,-200.0,200.0,0.2,6.2831853066989245,0.9454738685073389,0.999999999320551,-7.83715853579654e-11,6.283185305843954,1781832703.995275,None,None,None, None, 1781832703.995275,1.051745536738401,track,none,0.0,nan,nan,0.0,0.0,5.695903206549007,0.9725998584055979,4.809836530254137
