epoch [s],elapsed [s],x [m],y [m],z [m],roll [deg],pitch [deg],yaw [deg],broadcast
1781808660.98091,0.0586705207824707,-6.27538578660675e-05,1.0000000007034393,0.027082203392302273,0.0,0.0,359.99999990774734,False
1781808661.036888,0.11464834213256836,-6.951983816336384e-05,1.0000000008263201,0.025872546674881695,0.0,0.0,359.99999990778764,False
1781808661.0968347,0.17459511756896973,-6.687994002765903e-05,1.0000000008351384,0.025461577149732656,0.0,0.0,359.9999999077893,False
1781808661.1570024,0.23476290702819824,-5.677694314496484e-05,1.0000000007253076,0.026092953969874225,0.0,0.0,359.9999999077601,False
1781808661.2157402,0.2935006618499756,-4.589919021232781e-05,1.0000000005802931,0.02717621257858785,0.0,0.0,359.9999999077552,False
1781808661.274916,0.3526763916015625,-3.560759075265859e-05,1.0000000004159524,0.028610839788267766,0.0,0.0,359.9999999077871,False
1781808661.3597522,0.4375126361846924,-3.3674640211116424e-05,1.0000000003153249,0.029978447676918908,0.0,0.0,359.9999999078186,False
1781808661.4181848,0.4959452152252197,-4.215628033834206e-05,1.0000000003945058,0.029786059912519827,0.0,0.0,359.9999999077941,False
1781808661.4937935,0.5715539455413818,-5.411334753208478e-05,1.000000000550445,0.02881359535474782,0.0,0.0,359.999999907783,False
1781808661.559339,0.6370995044708252,-6.609874443737899e-05,1.0000000007531664,0.02708879128953977,0.0,0.0,359.99999990782146,False
1781808661.6235561,0.7013165950775146,-6.681001148349427e-05,1.0000000008330014,0.02586881164161405,0.0,0.0,359.9999999078451,False
1781808661.687916,0.7656764984130859,-5.904859680856737e-05,1.0000000007721266,0.025773752811469267,0.0,0.0,359.99999990782476,False
1781808661.7666132,0.8443737030029297,-4.606920997870498e-05,1.0000000006062029,0.02663162493424683,0.0,0.0,359.99999990781276,False
1781808661.8310935,0.9088540077209473,-3.591365579179082e-05,1.0000000004274603,0.02806078235838062,0.0,0.0,359.9999999078449,False
1781808661.8948083,0.9725687503814697,-3.466031536445474e-05,1.0000000003293021,0.029427876860386636,0.0,0.0,359.9999999078721,False
1781808661.951186,1.0289463996887207,-3.912770655369372e-05,1.0000000003483653,0.02975781172389085,0.0,0.0,359.9999999078627,False
1781808662.0094283,1.087188720703125,-4.614130932069932e-05,1.0000000004173113,0.02968381880149317,0.0,0.0,359.99999990784704,False
1781808662.068966,1.146726369857788,-5.2482929261802466e-05,1.00000000049809,0.029342854841866325,0.0,0.0,359.9999999078417,False
1781808662.1625907,1.2403512001037598,-6.1025547602405105e-05,1.0000000006346619,0.02847752443742063,0.0,0.0,359.99999990785545,False
1781808662.2264714,1.304231882095337,-6.487167762525999e-05,1.0000000007172891,0.027780863652586717,0.0,0.0,359.9999999078743,False
1781808662.3006825,1.3784430027008057,-6.662003037401356e-05,1.0000000007909133,0.02693808043984671,0.0,0.0,359.99999990789456,False
1781808662.3610797,1.4388401508331299,-6.533532115764477e-05,1.0000000008161654,0.02639340179961172,0.0,0.0,359.9999999078995,False
1781808662.423846,1.5016064643859863,-6.185909647796503e-05,1.0000000008073557,0.026039877883582554,0.0,0.0,359.99999990789354,False
1781808662.4876955,1.5654559135437012,-4.0879807295848666e-05,1.0000000005466647,0.02680545509895622,0.0,0.0,359.9999999078831,False
1781808662.570297,1.648057460784912,-3.634249593836047e-05,1.0000000004438419,0.027599973177017748,0.0,0.0,359.9999999079051,False
1781808662.657834,1.7355945110321045,-3.526092665614645e-05,1.0000000003612872,0.028574950533855618,0.0,0.0,359.9999999079261,False
1781808662.7171533,1.7949137687683105,-3.8206756977726846e-05,1.000000000343853,0.029211442621467548,0.0,0.0,359.9999999079266,False
1781808662.7797341,1.857494592666626,-5.6730362153377376e-05,1.0000000005360616,0.02925476521627406,0.0,0.0,359.9999999079072,False
1781808662.841736,1.9194965362548828,-6.13901848697231e-05,1.000000000622547,0.02878877204879767,0.0,0.0,359.99999990791923,False
1781808662.906144,1.9839043617248535,-6.44050985878167e-05,1.0000000007020238,0.028197099139439866,0.0,0.0,359.99999990793657,False
1781808663.1948361,2.272596597671509,-5.19331060790531e-05,1.0000000007331342,0.02609572052803666,0.0,0.0,359.99999990793987,False
1781808663.2798603,2.3576207160949707,1.3584684203421928e-05,1.000000000495701,0.02694817860460429,0.0,0.0,359.9999999079617,False
1781808663.3573859,2.4351463317871094,0.0066588043990377715,1.0000000003558074,0.028969680703705977,0.0,0.0,359.9999999079097,False
1781808663.4448485,2.522608995437622,0.011013965523127967,1.0000000003956688,0.029259489772586522,0.0,0.0,359.99999990733335,False
1781808663.5249634,2.6027238368988037,0.01731811785960063,1.000000000484251,0.029190519574070983,0.0,0.0,359.9999999059544,False
1781808663.633183,2.7109434604644775,0.025819029449600784,1.000000000604507,0.028639702393535305,0.0,0.0,359.9999999038853,False
1781808663.7101,2.78786039352417,0.03940476322081367,1.0000000007079766,0.027550547688246753,0.0,0.0,359.999999902768,False
1781808663.7979724,2.875732898712158,0.049547357429021374,1.0000000006817853,0.02701165974646938,0.0,0.0,359.9999999050451,False
1781808663.8631215,2.9408819675445557,0.07069702231606241,1.0000000004358083,0.02707010765453051,0.0,0.0,359.99999991605387,False
