EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m)
1781826636.6213129,2.4614040851593018,-128.941708352185,128.94171664674738,0.2,6.283185305864301,-5.045863190075776e-05,1.0000000005780243,2.2810349877788066e-10,6.2831853059037295,1781826636.5477824,-5.045863190075776e-05,1.0000000005780243,6.283185305858109, 1781826635.858383, 1781826636.562035,1.037726239695553,track,none,0.0,nan,nan,0.0,0.0,2.015058386131163,0.988858514973549,2.0151167909684298
1781826636.6543484,2.4944396018981934,-139.10456408005865,139.10456656831172,0.2,6.283185306097169,0.016147548292253358,1.0000000005567193,1.476712117091169e-12,6.283185305903876,1781826636.6468344,None,None,None, None, 1781826636.6478338,1.000771833490273,track,none,0.0,nan,nan,0.0,0.0,2.015058386131163,0.988858514973549,2.0151167909684298
1781826636.855837,2.6959283351898193,-166.9351966826099,166.9351979996379,0.2,6.283185306295619,0.04869526285995449,1.000000000521489,3.66812862735234e-13,6.283185305903943,1781826636.8274324,None,None,None, None, 1781826636.8284318,1.0190126684877234,track,none,0.0,nan,nan,0.0,0.0,2.0272619285580182,0.9888814589082059,2.0111726330731132
1781826637.0552356,2.895326852798462,-152.1830267412549,152.18302939863366,0.2,6.283185306166907,0.015229194089296544,1.0000000005492005,-2.1220073703670132e-11,6.2831853059002265,1781826637.0025601,0.008342024080713566,1.0000000005551326,6.283185305858406, 1781826636.871077, 1781826637.0025601,0.9732896518740107,track,none,0.0,nan,nan,0.0,0.0,2.043068184749041,0.9889788582424035,1.9944306448553022
1781826637.2552624,3.095353603363037,-186.46058855749285,186.460589709567,0.2,6.283185306306581,0.056667773635754565,1.0000000005072365,2.5060933076943572e-11,6.283185305905885,1781826637.22834,None,None,None, None, 1781826637.22834,1.084952474583322,track,none,0.0,nan,nan,0.0,0.0,1.9961868938680403,0.9890569055060191,1.9810149529169654
1781826637.4552698,3.295361042022705,-200.0,200.0,0.2,6.283185306436719,0.11469071984927717,1.000000000456582,3.47797987296721e-11,6.283185305913475,1781826637.4465494,None,None,None, None, 1781826637.4465494,1.0429518925108707,track,none,0.0,nan,nan,0.0,0.0,2.008086999250633,0.989228755581903,1.9514754921849193
1781826637.6565008,3.4965920448303223,-200.0,200.0,0.2,6.283185306504095,0.18198427864079447,1.0000000004065919,-3.521136140245635e-11,6.283185305907617,1781826637.6129074,None,None,None, None, 1781826637.661015,0.9610082497646879,track,none,0.0,nan,nan,0.0,0.0,2.033216707920308,0.9894201230673907,1.9185811251918978
1781826637.8570542,3.697145462036133,-200.0,200.0,0.2,6.28318530654328,0.25132008572770304,1.000000000359756,-1.5609782459316212e-11,6.2831853059042295,1781826637.829902,None,None,None, None, 1781826637.7990232,0.9150590186528739,track,none,0.0,nan,nan,0.0,0.0,2.0690916441158476,0.989602911366839,1.8871614962468755
1781826638.054947,3.89503812789917,-182.08535177419762,182.08535515798175,0.2,6.283185306317343,0.1563063517420162,1.0000000003886085,1.5665551210352814e-10,6.2831853059377565,1781826638.0439165,0.1471874217253972,1.0000000003926606,6.2831853058444755, 1781826637.873657, 1781826638.0104592,0.9419676720687024,track,none,0.0,nan,nan,0.0,0.0,2.1099393183366164,0.9897686505205383,1.8586723888906809
1781826638.2551327,4.095223903656006,-200.0,200.0,0.2,6.283185306437042,0.2124417100768445,1.000000000340206,-1.6023898399809194e-11,6.283185305934581,1781826638.242096,None,None,None, None, 1781826638.2118695,1.0991538697815502,track,none,0.0,nan,nan,0.0,0.0,1.9988863254338995,0.9898619638218423,1.8426325437332052
1781826638.4551668,4.295258045196533,-200.0,200.0,0.2,6.283185306507635,0.27918840076403584,1.0000000002906437,-2.323017423654483e-11,6.283185305929986,1781826638.4399092,None,None,None, None, 1781826638.4409292,0.9910507789924173,track,none,0.0,nan,nan,0.0,0.0,2.024589509296965,0.9900390138635673,1.812199371954356
1781826638.65486,4.494951248168945,-200.0,200.0,0.2,6.28318530655408,0.3484334198711954,1.0000000002441145,4.009871016079542e-11,6.283185305936153,1781826638.5937207,None,None,None, None, 1781826638.642827,0.913922465710055,track,none,0.0,nan,nan,0.0,0.0,2.0598736948922425,0.9902220568276026,1.7807358747164719
1781826638.856724,4.696815252304077,-200.0,200.0,0.2,6.283185306575074,0.4180628632676551,1.000000000200561,-4.2047414780512885e-12,6.2831853059353024,1781826638.8587265,None,None,None, None, 1781826638.8587265,1.0690125306010927,track,none,0.0,nan,nan,0.0,0.0,2.104382629558202,0.990365967843872,1.755998879605912
1781826639.0583353,4.898426532745361,-184.22016162617373,184.22016515612444,0.2,6.28318530635732,0.33061641420998844,1.0000000001494236,-3.637538213800313e-11,6.283185305927367,1781826639.0143368,0.32032609939106566,1.0000000001488332,6.283185305852514, 1781826638.888817, 1781826639.0143368,0.9956387714301399,track,none,0.0,nan,nan,0.0,0.0,2.150031516334826,0.9905054821949117,1.732017552164255
