epoch [s],elapsed [s],x [m],y [m],z [m],roll [deg],pitch [deg],yaw [deg],broadcast
1781480356.580053,0.08016371726989746,-4.998882433352507e-05,1.0000000006648821,0.027514586715932585,0.0,0.0,359.9999999112406,False
1781480356.6448486,0.1449592113494873,-4.827176460809705e-05,1.0000000006516891,0.02754959371225691,0.0,0.0,359.999999911244,False
1781480356.7053628,0.2054734230041504,-4.779340532915649e-05,1.0000000006135608,0.027663729751805814,0.0,0.0,359.9999999112483,False
1781480356.7700334,0.270143985748291,-4.835453574124073e-05,1.0000000005555967,0.02784394312846083,0.0,0.0,359.99999991125406,False
1781480356.8305442,0.3306548595428467,-5.012081060077054e-05,1.0000000005018346,0.028023748884778748,0.0,0.0,359.9999999112588,False
1781480356.8979113,0.398021936416626,-5.2301117352002776e-05,1.000000000491228,0.02808599641850398,0.0,0.0,359.9999999112622,False
1781480356.9621787,0.46228933334350586,-5.3161544007500114e-05,1.0000000005246472,0.028005319510239005,0.0,0.0,359.9999999112665,False
1781480357.0297663,0.5298769474029541,-5.2846959479790454e-05,1.0000000005801777,0.02784351025807814,0.0,0.0,359.99999991127225,False
1781480357.1063192,0.6064298152923584,-5.074188778478583e-05,1.0000000006509708,0.027601467750956198,0.0,0.0,359.9999999112788,False
1781480357.1814497,0.6815602779388428,-4.861581589666927e-05,1.0000000006624965,0.02751347334508701,0.0,0.0,359.99999991128175,False
1781480357.2495484,0.7496590614318848,-4.784721290544261e-05,1.0000000006298002,0.027573458875565476,0.0,0.0,359.9999999112862,False
1781480357.3188155,0.8189260959625244,-4.8403967872601114e-05,1.0000000005662868,0.027748551844618965,0.0,0.0,359.99999991129266,False
1781480357.3827763,0.8828868865966797,-5.041342462001743e-05,1.0000000005036307,0.027970809724126935,0.0,0.0,359.999999911296,False
1781480357.4472792,0.9473898410797119,-5.22979801849677e-05,1.0000000004894773,0.028079059082668424,0.0,0.0,359.9999999113009,False
1781480357.506689,1.0067996978759766,-5.307765466046622e-05,1.0000000005108758,0.028066624538801706,0.0,0.0,359.9999999113043,False
1781480357.5667067,1.066817283630371,-5.3012635626852896e-05,1.0000000005530136,0.027975845737108613,0.0,0.0,359.99999991130903,False
1781480357.6282048,1.1283154487609863,-5.1691124321819946e-05,1.0000000006180798,0.027781841425528454,0.0,0.0,359.99999991131494,False
1781480357.6925578,1.1926684379577637,-4.945888855802064e-05,1.0000000006627185,0.027580730310227605,0.0,0.0,359.9999999113188,False
1781480357.7506194,1.250730037689209,-4.8172268729702017e-05,1.000000000656919,0.02751799840451303,0.0,0.0,359.99999991132194,False
1781480357.8323674,1.3324780464172363,-4.798003621876278e-05,1.0000000006095728,0.027582678667430117,0.0,0.0,359.9999999113278,False
1781480357.892803,1.392913579940796,-4.922770920513522e-05,1.0000000005443639,0.027758440946607454,0.0,0.0,359.9999999113338,False
1781480357.9526958,1.4528064727783203,-5.119856233083656e-05,1.0000000004970986,0.027954782008425483,0.0,0.0,359.99999991133757,False
1781480358.0137622,1.5138728618621826,-5.262872923093469e-05,1.0000000004913179,0.02806368028064651,0.0,0.0,359.9999999113403,False
1781480358.0734336,1.5735442638397217,-5.3119054774065184e-05,1.0000000005155718,0.02807423770788015,0.0,0.0,359.99999991134405,False
1781480358.1341965,1.6343071460723877,-5.2611431258610774e-05,1.0000000005673075,0.027985811199410696,0.0,0.0,359.9999999113497,False
1781480358.1988323,1.6989428997039795,-5.0676543962116596e-05,1.000000000636212,0.027772990733512387,0.0,0.0,359.99999991135485,False
1781480358.2590616,1.7591722011566162,-4.9008948965256794e-05,1.000000000663226,0.027612673275197352,0.0,0.0,359.9999999113579,False
1781480358.3193119,1.8194224834442139,-4.808771371827187e-05,1.0000000006572103,0.027532967524869733,0.0,0.0,359.9999999113608,False
1781480358.3754652,1.8755757808685303,-4.7960676008073184e-05,1.0000000006259149,0.027531852730523724,0.0,0.0,359.999999911365,False
1781480358.438531,1.9386415481567383,-4.905612445686324e-05,1.0000000005627006,0.027649558510029145,0.0,0.0,359.9999999113712,False
1781480358.4981434,1.9982540607452393,-5.097340940556826e-05,1.0000000005073846,0.027843873193454168,0.0,0.0,359.9999999113752,False
1781480358.5592847,2.0593953132629395,0.0010236066285751058,1.0000000004881222,0.02799757953875949,0.0,0.0,359.99999991139947,False
1781480358.6201103,2.120220899581909,0.0038721927738242924,1.000000000498081,0.028064475568671733,0.0,0.0,359.9999999114104,False
1781480358.6973298,2.1974403858184814,0.012012733915144801,1.0000000005508762,0.027998928492451357,0.0,0.0,359.99999991112765,False
1781480358.7581258,2.2582364082336426,0.020858664394737034,1.0000000005921217,0.02783812040947142,0.0,0.0,359.99999991079886,False
1781480358.8141139,2.3142244815826416,0.028439909978324455,1.0000000006042566,0.027713961166896443,0.0,0.0,359.99999991091795,False
1781480358.8718555,2.3719661235809326,0.03658998155701382,1.000000000592853,0.027626751960179136,0.0,0.0,359.9999999116702,False
1781480358.9515207,2.4516313076019287,0.05101720680420976,1.0000000005259553,0.02760768972417551,0.0,0.0,359.99999991437,False
1781480359.009719,2.509829521179199,0.06305028871985505,1.0000000004549372,0.02768897945485468,0.0,0.0,359.9999999170653,False
1781480359.0706353,2.5707459449768066,0.07380983689540262,1.0000000004041845,0.02778593967750585,0.0,0.0,359.99999991899807,False
1781480359.1399724,2.640083074569702,0.08471675098427751,1.0000000003786513,0.02786573088771269,0.0,0.0,359.9999999200052,False
1781480359.1977017,2.69781231880188,0.09572064955163528,1.0000000003818432,0.02790229003354116,0.0,0.0,359.9999999199146,False
1781480359.2599232,2.7600338459014893,0.10994337545211635,1.0000000004121201,0.027878892769157292,0.0,0.0,359.99999991869856,False
1781480359.338268,2.838378667831421,0.12419041694538317,1.000000000438614,0.027807287776114693,0.0,0.0,359.999999917547,False
1781480359.3961048,2.8962154388427734,0.13368409287060914,1.00000000043835,0.027758595231675454,0.0,0.0,359.99999991749155,False
1781480359.4583437,2.9584543704986572,0.14475284001845876,1.0000000004130924,0.02772140078716805,0.0,0.0,359.99999991842424,False
1781480359.5218916,3.0220022201538086,0.15898536655848067,1.000000000350332,0.027718208590720134,0.0,0.0,359.9999999208148,False
1781480359.5860486,3.0861592292785645,0.17165440832144047,1.0000000002888714,0.02775027183716424,0.0,0.0,359.99999992315867,False
