EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m)
1767837663.9996822,2.163184642791748,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1767837663.99768,-1.91652575925801e-20,-1.413011579396202e-19,0.0, 1767837663.398629, 1767837663.9886734,0.9334452971756512
1767837664.027702,2.19120454788208,-0.6010875412456145,3.3906843761354777,0.2,0.0,-1.8461945387347806e-20,-1.3611579434550572e-19,0.0,0.0,1767837663.99768,None,None,None, None, 1767837664.0502343,1.0091122667367884
1767837664.2289977,2.392500162124634,-19.808642459048734,31.51435772093581,0.2,0.0,0.000314046032508486,-1.3611579434550572e-19,0.0,0.0,1767837664.3014774,None,None,None, None, 1767837664.2659602,0.9891037925975117
1767837664.4283752,2.5918776988983154,59.35172490075162,96.94799495374997,0.2,0.013094356465680598,0.02044669362670391,0.00013868899244284805,0.0008970332966480595,0.00022766226959597733,1767837664.4536192,None,None,None, None, 1767837664.3967528,0.9362371868991441
1767837664.6295977,2.793100118637085,60.202951688944054,96.18955383710677,0.2,0.11146936047748093,0.02616031876265816,0.0015230005560817883,0.012340728898872659,0.003944894698733762,1767837664.6512215,None,None,None, None, 1767837664.6001492,0.9442984049030969
1767837664.8277507,2.991253137588501,61.38424309410197,95.13063792025605,0.2,0.12079204244778469,0.03269659249649822,0.0019166290611076775,0.03480784151292187,0.013934386304878034,1767837664.7912018,None,None,None, None, 1767837664.81824,1.0437400001935295
1767837665.0288398,3.1923422813415527,62.75852883676927,93.88928651394129,0.2,0.131784568982819,0.0405703508831026,0.002384691307412923,0.05469740083612306,0.029241258649564696,1767837664.9856303,None,None,None, None, 1767837665.0153344,0.9464711812240987
1767837665.229963,3.393465518951416,64.10204678022151,92.66580897826583,0.2,0.14965569392842795,0.05047746554294612,0.0031414562163002424,0.1152498152530662,0.06375047107825622,1767837665.2404926,None,None,None, None, 1767837665.205409,0.9552206141104334
1767837665.4286704,3.592172861099243,65.37502747604842,91.49741572737122,0.2,0.17767613535559443,0.06130335224007023,0.004267094227822288,0.11971802520205123,0.09472616401133806,1767837665.423733,None,None,None, None, 1767837665.4052026,0.9791046111847712
1767837665.6288426,3.7923450469970703,66.52749471631259,90.43187137092931,0.2,0.20502847864103946,0.0728054480980017,0.0057161715807863,0.12043613020801427,0.12069598561398133,1767837665.6171753,None,None,None, None, 1767837665.5984585,1.0488669356543172
1767837665.8275025,3.9910049438476562,67.49466594211209,89.5318974968715,0.2,0.23440616508446127,0.08522096885221118,0.007620698081083177,0.13345631884545447,0.15119150334958134,1767837665.8088229,None,None,None, None, 1767837665.7923014,1.0094703113536463
1767837666.0292225,4.192724943161011,68.12383813926807,88.9435993777779,0.2,0.2646808338733182,0.09780889454015568,0.00988974879575888,0.17898218040737673,0.19458176422554724,1767837666.006192,None,None,None, None, 1767837665.9856472,0.9156657316018068
1767837666.2295973,4.393099784851074,68.65151900339232,88.44846250612574,0.2,0.30613316104360216,0.11100699076088909,0.012879030137889658,0.17766623391370429,0.23917271442308158,1767837666.20102,None,None,None, None, 1767837666.1847324,0.9859895332261013
1767837666.4280612,4.591563701629639,69.52027068297326,87.62981784680524,0.2,0.3448494480376427,0.12392699936476251,0.016285873006719298,0.15929665841149251,0.28161710773624066,1767837666.3876522,None,None,None, None, 1767837666.3876522,0.9891343840786638
1767837666.6298084,4.793310880661011,70.15714375984275,87.02691682496851,0.2,0.3796043461396416,0.1364107739838062,0.020009983935761422,0.21440189694847075,0.34543426248516673,1767837666.6358223,None,None,None, None, 1767837666.6488438,0.9336919268982266
1767837666.8295343,4.99303674697876,70.66996831160232,86.53973955342774,0.2,0.42781024958814096,0.14898836832762255,0.02448506417349222,0.2186533744318224,0.402332932393329,1767837666.8240201,None,None,None, None, 1767837666.833534,1.0152488979572805
1767837667.0296428,5.193145275115967,71.21790461072266,86.01751444513789,0.2,0.4739112293298499,0.1609116405724313,0.029321154617560297,0.17756223065585555,0.44956681988263936,1767837667.0336437,None,None,None, None, 1767837667.0326428,0.9251063104710843
1767837667.2289612,5.392463684082031,71.57023905305297,85.68078549645105,0.2,0.513177426039711,0.17252034430957586,0.0345373498529748,0.22745344124480585,0.5244648353438103,1767837667.2394676,0.2615090590180854,0.04733774209611534,0.3797488164088456, 1767837667.2309613, 1767837667.2289612,0.9132424787253178
1767837667.426955,5.590457439422607,70.72342958588871,86.48886396831163,0.2,0.5616074382915108,0.18365080241161919,0.04022562827987622,0.2408370204652794,0.5889071517703549,1767837667.426955,None,None,None, None, 1767837667.426955,1.0209091655176656
1767837667.6289284,5.792430877685547,69.38264462906788,87.75979509001732,0.2,0.6122574247151343,0.19515066700001574,0.046869671469966956,0.2646330652745584,0.6598070162472381,1767837667.6289284,None,None,None, None, 1767837667.6198,0.9083625112329171
1767837667.8282824,5.9917848110198975,67.33667952279194,89.67926791214055,0.2,0.6702239884701232,0.20676175088555876,0.054603001991684136,0.31610188994496874,0.7474761258803534,1767837667.8172421,None,None,None, None, 1767837667.809745,1.016790954673906
1767837668.0288775,6.192379951477051,64.9432812398784,91.89469401282177,0.2,0.7346392677226687,0.217943682199543,0.06324416595526552,0.25827060725837975,0.8076927814131153,1767837668.0058556,None,None,None, None, 1767837667.9943354,0.9062701672519595
1767837668.2283254,6.391827821731567,62.019585553396105,94.5580196218518,0.2,0.7896150711564229,0.22925194124772152,0.07307857714343785,0.26928708642207344,0.869221448108987,1767837668.2213056,None,None,None, None, 1767837668.1936953,0.9196498221538966
1767837668.4279444,6.591446876525879,78.70968404395416,78.69731558879629,0.2,0.8455461220810214,0.24046680870345186,0.0840787052120848,0.37758924009570677,0.9568789996297139,1767837668.4019315,0.4205932687876585,0.14324567300371532,0.7141804466313966, 1767837668.40093, 1767837668.3803997,0.9362790796549217
1767837668.6289215,6.792423963546753,-6.873367903943389,-6.862504684844032,0.2,0.9030483359798271,0.43253353293105384,0.15757361697169187,0.27322577372735907,1.0301084921833321,1767837668.6515658,None,None,None, None, 1767837668.6380625,0.9716806066373878
1767837668.828394,6.991896390914917,5.049959474919976,5.176809293771511,0.2,0.84735739801195,0.44669241347784544,0.16965527205698966,0.30829769422906284,1.1204658051840273,1767837668.84466,None,None,None, None, 1767837668.82538,1.0007958709864047
1767837669.0276713,7.191173791885376,12.657927382038249,13.092105909288327,0.2,0.9120738460181941,0.456354430862025,0.1815356655774683,0.26396460036523295,1.1878731605389548,1767837669.0236552,None,None,None, None, 1767837669.0046282,1.0829903216046963
1767837669.2289255,7.392427921295166,20.67081525316441,21.76367252554397,0.2,0.9723421340452653,0.4642376411344238,0.19246282245346663,0.28860633910230177,1.2691777335641632,1767837669.2344346,None,None,None, None, 1767837669.1946793,0.9859519761063466
1767837669.4314628,7.594965219497681,30.81282659563623,32.78534020186477,0.2,1.038884787726618,0.4707943550406506,0.20279086633241547,0.23626682108977884,1.3486582377319691,1767837669.4359703,None,None,None, None, 1767837669.450617,0.9703632353404175
1767837669.627407,7.7909095287323,39.56803639147682,45.09831599459149,0.2,1.099636766468904,0.47613893161874765,0.21236965180078454,0.24324886754251449,1.4230291752042867,1767837669.6474204,None,None,None, None, 1767837669.6379123,0.9258182865877361
1767837669.829838,7.993340492248535,62.5466202903245,74.03206901559619,0.2,1.1610477620450625,0.48135105770948106,0.22291375445790224,0.30560655917318125,1.5170991896632964,1767837669.8413422,None,None,None, None, 1767837669.829838,1.0046482877053207
1767837670.028287,8.191789388656616,68.26739294294686,88.80905535700482,0.2,1.263314133775402,0.48563447060610104,0.23444873843206004,0.30984362512174085,1.6104601862424623,1767837669.9796667,None,None,None, None, 1767837670.0082333,0.9069430710915183
1767837670.2291138,8.392616271972656,62.35204161639318,94.25751752565179,0.2,1.341585484488372,0.4892816926356738,0.24653908870312805,0.22845919005247622,1.6803147183960303,1767837670.231114,None,None,None, None, 1767837670.1900165,1.0743038453533158
1767837670.4275749,8.591077327728271,54.97530699129615,100.78758008917511,0.2,1.391397552326949,0.49269661264819264,0.26016110016560134,0.2557595434272858,1.7470017773119542,1767837670.4225588,None,None,None, None, 1767837670.441114,0.9479685841805575
1767837670.6290283,8.79253077507019,48.57154093524522,106.23104659896227,0.2,1.4441795766510852,0.49551970105785326,0.2754746563035194,0.3969476565760984,1.860362530446215,1767837670.636691,None,None,None, None, 1767837670.636691,0.9849942473972346
1767837670.8327422,8.996244668960571,43.444867591802996,110.4455091227804,0.2,1.5272539404336276,0.4969457217742914,0.29294465873975245,0.3159857413266899,1.9683496486332286,1767837670.8327422,None,None,None, None, 1767837670.8372612,1.0328674438485508
1767837671.0279753,9.19147777557373,39.13490736136565,113.89390059296016,0.2,1.5938255085783226,0.4973113040842285,0.3122677607933655,0.2935357012420952,2.058583009614378,1767837671.0439878,None,None,None, None, 1767837671.0354834,0.9719794899310339
1767837671.2299967,9.39349913597107,34.736176317210536,117.32722454523518,0.2,1.6504450392892591,0.49664970458297736,0.33232254396361727,0.3414115729027819,2.1632352474486085,1767837671.2320466,None,None,None, None, 1767837671.2226074,0.9290878322595718
1767837671.4278498,9.591352224349976,30.955267111814717,120.21094253609145,0.2,1.724478922161304,0.4941353301925212,0.3566950292430303,0.334980637988589,2.2520355804529992,1767837671.4158432,None,None,None, None, 1767837671.4078343,1.0620150932706716
1767837671.6277974,9.791299819946289,27.672451971347595,122.66563284633848,0.2,1.791454835588252,0.4899987353046061,0.3812834700640237,0.34503740983395886,2.331212965182112,1767837671.6097703,None,None,None, None, 1767837671.615271,1.0149991966728416
1767837671.8277345,9.991236925125122,16.643934748126036,130.59169444225014,0.2,1.8636595713130464,0.48356339766801837,0.4080937367019698,0.39865668023466977,2.447857310240952,1767837671.8399293,None,None,None, None, 1767837671.8125904,1.0214173837259168
1767837672.0279515,10.19145393371582,5.185391095566664,138.3336377394602,0.2,1.945257505259924,0.4737703741922318,0.43827194466810415,0.41351295437970353,2.5786638449279278,1767837671.9859705,None,None,None, None, 1767837672.0003774,0.9883928784232114
1767837672.2280314,10.391533851623535,-18.03992306574886,145.39778893684746,0.2,2.0298471930912467,0.4603707944145991,0.4698583354011281,0.4270061237497068,2.7008474640631466,1767837672.2810795,None,None,None, None, 1767837672.2895918,1.0736214278288907
1767837672.4279625,10.59146499633789,-33.84674373421892,150.44476592327115,0.2,2.116731735644029,0.44305803294592777,0.5023261064751506,0.3723569492519398,2.7915248128727526,1767837672.4279625,None,None,None, None, 1767837672.418418,1.0556866238207947
1767837672.6278746,10.791377067565918,-44.91624090567121,154.00876961382295,0.2,2.192906896746833,0.42245094672125033,0.5350034828418506,0.3833250528291672,2.8729576612839245,1767837672.6153486,None,None,None, None, 1767837672.605846,1.0992003258061218
1767837672.8279097,10.991412162780762,-42.182772495903436,153.1262797054349,0.2,2.271399739657506,0.39844948198131075,0.5672373987955339,0.49381378687396754,2.990170008444018,1767837672.802608,None,None,None, None, 1767837672.802608,0.9382828523808283
1767837673.02923,11.192732572555542,-36.54202225565411,151.31020531194758,0.2,2.371485676800866,0.3715502990358434,0.5961852524555833,0.5053146736718724,3.122167694169656,1767837672.9936302,None,None,None, None, 1767837673.0021458,1.064186907738467
1767837673.2278285,11.39133095741272,-25.099545331507294,147.64600740885422,0.2,2.4741012527679853,0.34187972180875564,0.6221758388489681,0.3655041948191708,3.222042275907711,1767837673.1882741,None,None,None, None, 1767837673.1967907,1.031338658556268
