EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m)
1778243652.6461623,2.301067352294922,-200.0,200.0,0.2,6.283185305575017,0.19993736737900428,1.0000000006405927,1.06415469967384e-12,6.2831853055752305,1778243652.5534809,0.19993736737900428,1.0000000006405927,6.283185305575017,1778243652.578132,1778243652.65539,1.0505032817363527
1778243652.660929,2.3158340454101562,-200.0,200.0,0.2,6.2831853055752305,0.2301550304249074,1.0000000005921064,0.0,6.2831853055752305,1778243652.660929,0.19993736737900428,1.0000000006405927,6.283185305575017,1778243652.578132,1778243652.65539,1.0505032817363527
1778243652.8658018,2.52070689201355,-200.0,200.0,0.2,6.283185305577779,0.2074615235520021,1.0000000005903025,2.552714223562664e-12,6.283185305578045,1778243652.8668141,0.2074615235520021,1.0000000005903025,6.283185305577779,1778243652.813953,1778243652.8668141,1.0019911305846336
1778243653.062354,2.717259168624878,-200.0,200.0,0.2,6.283185305486701,0.23930177941269185,1.000000000401853,-1.4226043652745075e-09,6.28318530506992,1778243653.0583968,0.23930177941269185,1.000000000401853,6.283185305486701,1778243653.018225,1778243653.0328102,1.0844800057189663
1778243653.2615883,2.9164934158325195,-200.0,200.0,0.2,6.2831853052345,0.27690412361454,1.0000000006094705,-1.547116852431785e-10,6.283185305207124,1778243653.235347,0.27690412361454,1.0000000006094705,6.2831853052345,1778243653.221779,1778243653.235347,0.9237724763707758
1778243653.4614244,3.1163294315338135,-200.0,200.0,0.2,6.283185305332511,0.31149273708320924,1.0000000003044474,6.266171987160076e-10,6.2831853054606155,1778243653.439786,0.31149273708320924,1.0000000003044474,6.283185305332511,1778243653.421657,1778243653.419325,1.0778943927861817
1778243653.661589,3.3164939880371094,-200.0,200.0,0.2,6.283185305199689,0.35416165766438207,1.0000000003092409,-1.2372795479777011e-09,6.283185304953903,1778243653.6384368,0.35416165766438207,1.0000000003092409,6.283185305199689,1778243653.642721,1778243653.6462514,0.9643521001697748
1778243653.861691,3.5165960788726807,-200.0,200.0,0.2,6.283185305051925,0.3874954000189362,1.0000000003735454,-5.247847657913783e-11,6.283185305042601,1778243653.8161004,0.3874954000189362,1.0000000003735454,6.283185305051925,1778243653.823188,1778243653.833745,0.9259473125304094
1778243654.0617135,3.716618537902832,-200.0,200.0,0.2,6.283185305156189,0.422444999896321,1.0000000000690743,8.859467620934686e-11,6.283185305175013,1778243654.0285792,0.422444999896321,1.0000000000690743,6.283185305156189,1778243654.001831,1778243654.0495856,1.0526755139979538
1778243654.2620876,3.916992664337158,-200.0,200.0,0.2,6.28318530496539,0.4684092323670603,1.0000000001460316,-1.3062295569813998e-09,6.283185304667584,1778243654.2565684,0.4684092323670603,1.0000000001460316,6.28318530496539,1778243654.240452,1778243654.2656074,1.0533835616605152
