EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m)
1776076515.439066,2.1987693309783936,-0.0,0.0,0.2,0.0,0.2,1.0,0.0,0.0,1776076515.4142036,0.2,1.0,0.0,1776076515.281855,1776076515.417202,1.0660786208552198
1776076515.447728,2.2074313163757324,-1.0471975511966902,1.0471975511966902,0.2,0.0,0.2,1.0,0.0,0.0,1776076515.4142036,0.2,1.0,0.0,1776076515.44257,1776076515.417202,1.0660786208552198
1776076515.6488366,2.4085400104522705,-3.280491502137227,3.280491502137227,0.2,0.0,0.2,1.0,0.0,0.0,1776076515.6432796,0.2,1.0,0.0,1776076515.593991,1776076515.6432796,0.9168916869837591
1776076515.848366,2.60806941986084,-10.885600684818169,10.88560068481706,0.2,0.0,0.20003317521578,0.9999999999999466,0.0,0.0,1776076515.7849636,0.20003317521578,0.9999999999999466,0.0,1776076515.788971,1776076515.7909632,0.9656955510577643
1776076516.0520744,2.8117778301239014,-18.807727039164536,18.80772703913733,0.2,0.0,0.20042442013058231,0.9999999999993169,0.0,0.0,1776076516.013776,0.20042442013058231,0.9999999999993169,0.0,1776076516.00311,1776076515.9940684,0.9969178047936682
1776076516.2486546,3.0083580017089844,-18.80772705610467,18.807727022197195,0.2,6.283185305565111,0.2015479585256675,0.9999999999975082,1.0316891304328802e-08,1.9485923985484987e-10,1776076516.189152,0.2015479585256675,0.9999999999975082,6.283185305565111,1776076516.187158,1776076516.204465,1.057531581004448
1776076516.4480796,3.2077829837799072,-18.80772706436096,18.80772701394072,0.2,6.283185305580483,0.20406430754104937,0.9999999999934576,4.11444911969288e-09,6.2831853064758345,1776076516.4067636,0.20406430754104937,0.9999999999934576,6.283185305580483,1776076516.394231,1776076516.4067636,0.9781180202380909
1776076516.648843,3.4085464477539062,-18.807727075421365,18.807727002880323,0.2,6.283185305525312,0.20851428782250211,0.9999999999862943,2.3531636041619585e-09,6.283185306076082,1776076516.6408188,0.20851428782250211,0.9999999999862943,6.283185305525312,1776076516.621767,1776076516.6237721,1.0629685339355415
1776076516.8540654,3.6137688159942627,-18.80772708552244,18.807726992779244,0.2,6.283185305579455,0.2129021255686093,0.9999999999792308,1.5920502220854032e-09,6.283185305815428,1776076516.8575723,0.2129021255686093,0.9999999999792308,6.283185305579455,1776076516.788037,1776076516.8430247,1.0021690721259582
1776076517.0480719,3.8077752590179443,-18.807727098732833,18.807726979568848,0.2,6.283185305563829,0.22027361458292713,0.9999999999673648,1.2799080317592908e-09,6.2831853058348655,1776076517.0008008,0.22027361458292713,0.9999999999673648,6.283185305563829,1776076517.008319,1776076517.0405598,0.9691792190601938
