EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m)
1781618053.0904634,2.172332763671875,-200.0,200.0,0.2,6.283185305643345,-5.259184339874648e-05,1.0000000005800747,None,6.283185305643345,0,-5.259184339874648e-05,1.0000000005800747,6.283185305643345, 1781618052.295139, None,None,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781618053.0944638,2.17633318901062,-200.0,200.0,0.2,6.283185305643345,0.030165071202504373,1.0000000005336531,None,6.283185305643345,0,None,None,None, None, None,None,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781618053.2951128,2.3769822120666504,-200.0,200.0,0.2,6.283185305643345,0.08491913195493618,1.0000000004495377,None,6.283185305643345,0,None,None,None, None, None,None,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781618053.4953952,2.5772645473480225,-200.0,200.0,0.2,6.283185305644294,0.011582967682101097,1.0000000006226064,None,6.283185305643345,0,-5.180024397394141e-05,1.0000000006455128,6.283185305644394, 1781618053.30212, None,None,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781618053.6953082,2.777177572250366,-200.0,200.0,0.2,6.283185305644294,0.0631092626954557,1.0000000005434986,None,6.283185305643345,0,None,None,None, None, None,None,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781618053.8948417,2.9767110347747803,-200.0,200.0,0.2,6.283185305644294,0.12833431952639293,1.0000000004433591,None,6.283185305643345,0,None,None,None, None, None,None,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781618054.0951688,3.1770381927490234,-200.0,200.0,0.2,6.283185305644294,0.19730714204322786,1.0000000003374656,None,6.283185305643345,0,None,None,None, None, None,None,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781618054.2954524,3.377321720123291,-200.0,200.0,0.2,6.283185305644294,0.26689847197751515,1.0000000002306226,None,6.283185305643345,0,None,None,None, None, None,None,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781618054.495444,3.5773134231567383,-200.0,200.0,0.2,6.283185305645232,0.017615124890345613,1.0000000005886613,None,6.283185305643345,0,-4.94547324810788e-05,1.0000000006144145,6.283185305645353, 1781618054.305547, None,None,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781618054.695767,3.7776362895965576,-200.0,200.0,0.2,6.283185305645232,0.058327107494639215,1.0000000005261946,None,6.283185305643345,0,None,None,None, None, None,None,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781618054.8949983,3.97686767578125,-200.0,200.0,0.2,6.283185305645232,0.11894416129804664,1.0000000004331866,None,6.283185305643345,0,None,None,None, None, None,None,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781618055.0954802,4.17734956741333,-200.0,200.0,0.2,6.283185305645232,0.18691694378086407,1.0000000003288922,None,6.283185305643345,0,None,None,None, None, None,None,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781618055.2951694,4.3770387172698975,-200.0,200.0,0.2,6.283185305645232,0.2563603302374034,1.0000000002223415,None,6.283185305643345,0,None,None,None, None, None,None,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781618055.495455,4.577324390411377,-200.0,200.0,0.2,6.283185305646098,0.019992959412036382,1.0000000005005343,None,6.283185305643345,0,-4.853794373055024e-05,1.0000000005257526,6.283185305646364, 1781618055.307687, None,None,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
