EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m)
1778953504.9852319,2.227776050567627,-38.643092555718354,38.64309251127242,0.2,6.28318530556758,0.19993670188575172,1.0000000007155334,9.325749997184061e-12,6.283185305569445,1778953504.9477074,0.19993670188575172,1.0000000007155334,6.28318530556758,1778953504.947707,1778953504.9417148,1.0349750609660842
1778953504.9882324,2.23077654838562,-38.6430925557848,38.643092511205985,0.2,6.28318530556758,0.20352051874645652,1.0000000007097563,9.325749997184061e-12,6.283185305569445,1778953504.9477074,0.19993670188575172,1.0000000007155334,6.28318530556758,1778953504.947707,1778953504.9417148,1.0349750609660842
1778953505.1909714,2.4335155487060547,-38.643092556040784,38.64309251095,0.2,6.283185305567447,0.2011731843189478,1.0000000006876282,-1.0666543445846568e-11,6.283185305565547,1778953505.1258926,0.2011731843189478,1.0000000006876282,6.283185305567447,1778953505.155898,1778953505.106891,0.9508757063926757
1778953505.3895962,2.6321403980255127,-38.64309256075871,38.643092506232065,0.2,6.283185305569252,0.20498934130905058,1.0000000002747873,-4.843101824426498e-12,6.283185305568327,1778953505.3169973,0.20498934130905058,1.0000000002747873,6.283185305569252,1778953505.362545,1778953505.394593,0.9827165593062016
1778953505.58981,2.8323540687561035,-38.643092557819855,38.64309250917091,0.2,6.283185305560195,0.2082858324073827,1.0000000005414698,-3.39300407157674e-11,6.283185305553402,1778953505.5942779,0.2082858324073827,1.0000000005414698,6.283185305560195,1778953505.476696,1778953505.5292292,1.039571876419795
1778953505.7888985,3.031442642211914,-38.64309256023972,38.64309250675125,0.2,6.283185305574984,0.2239931102802767,1.0000000003130973,1.6863149391734045e-10,6.283185305615042,1778953505.7547827,0.2239931102802767,1.0000000003130973,6.283185305574984,1778953505.770895,1778953505.7838924,0.9780817269904036
1778953505.9916036,3.234147787094116,-38.64309256061601,38.643092506374956,0.2,6.283185305574186,0.22870803483446894,1.0000000002813005,-1.1611012581864981e-10,6.283185305554595,1778953505.923503,0.22870803483446894,1.0000000002813005,6.283185305574186,1778953505.871531,1778953505.9956043,0.9653503318035331
1778953506.1884613,3.4310054779052734,-38.64309255584181,38.64309251114915,0.2,6.2831853055440705,0.24453076967498238,1.0000000007330083,6.443332072381623e-11,6.283185305559821,1778953506.167947,0.24453076967498238,1.0000000007330083,6.2831853055440705,1778953506.165957,1778953506.167947,1.0489041840738964
1778953506.3892014,3.6317455768585205,-38.643092559999474,38.6430925069913,0.2,6.283185305569043,0.25346331874926015,1.0000000003411225,2.888678134141562e-11,6.28318530557503,1778953506.3751771,0.25346331874926015,1.0000000003411225,6.283185305569043,1778953506.308117,1778953506.3751771,0.9104569524328803
1778953506.588912,3.831456184387207,-38.6430925590831,38.64309250790768,0.2,6.283185305558239,0.2661916923373868,1.0000000004338638,-2.2416622008228878e-10,6.283185305514367,1778953506.5708883,0.2661916923373868,1.0000000004338638,6.283185305558239,1778953506.530291,1778953506.5598598,1.0065967486753105
1778953506.789305,4.031849145889282,-38.643092556821856,38.64309251016911,0.2,6.28318530553987,0.27869668597063846,1.0000000006527379,1.37750781571076e-10,6.283185305567338,1778953506.7702916,0.27869668597063846,1.0000000006527379,6.28318530553987,1778953506.736855,1778953506.764291,0.9669062615144686
1778953506.9888153,4.231359481811523,-38.64309256156404,38.64309250542675,0.2,6.28318530557228,0.29191431336500556,1.0000000002010507,8.869527837595738e-11,6.283185305585022,1778953506.9139495,0.29191431336500556,1.0000000002010507,6.28318530557228,1778953506.939226,1778953506.9803054,0.9923886426605109
1778953507.188749,4.431293249130249,-38.64309255818855,38.64309250880222,0.2,6.283185305543286,0.3052096251679189,1.0000000005296696,-1.2689839212549653e-10,6.283185305510258,1778953507.1742249,0.3052096251679189,1.0000000005296696,6.283185305543286,1778953507.143819,1778953507.175228,1.034783927082973
1778953507.3891246,4.63166880607605,-38.64309255862759,38.64309250836319,0.2,6.283185305543688,0.3170014870810644,1.0000000004909713,3.5679554165566433e-10,6.283185305614116,1778953507.371615,0.3170014870810644,1.0000000004909713,6.283185305543688,1778953507.34704,1778953507.3816116,0.9907349548954468
1778953507.5888035,4.831347703933716,-38.64309256214947,38.6430925048415,0.2,6.283185305568961,0.3277484477232859,1.0000000001540847,-8.130100813378236e-11,6.2831853055516245,1778953507.5848472,0.3277484477232859,1.0000000001540847,6.283185305568961,1778953507.517827,1778953507.590315,0.9239248044431604
1778953507.788797,5.031341075897217,-38.64309255844194,38.64309250854884,0.2,6.2831853055370726,0.34280038418571884,1.0000000005150707,-5.348496922666521e-11,6.283185305526298,1778953507.7862933,0.34280038418571884,1.0000000005150707,6.2831853055370726,1778953507.745694,1778953507.7862933,0.9314896531451677
1778953507.989035,5.231579065322876,-38.64309256013162,38.64309250685934,0.2,6.2831853055470335,0.3546807297482947,1.0000000003560416,1.571826202828585e-10,6.283185305573312,1778953507.9534783,0.3546807297482947,1.0000000003560416,6.2831853055470335,1778953507.941481,1778953507.9534783,1.0067783418510892
1778953508.199999,5.442543268203735,-38.64309256267754,38.64309250431325,0.2,6.283185305564694,0.36655152231136695,1.0000000001132356,-4.722435523019055e-11,6.283185305556321,1778953508.1307757,0.36655152231136695,1.0000000001132356,6.283185305564694,1778953508.133772,1778953508.1257849,0.9099844954308535
1778953508.389013,5.63155722618103,-38.64309255885598,38.643092508134785,0.2,6.283185305532001,0.38220592800520264,1.0000000004851117,-6.22996436152861e-11,6.283185305517692,1778953508.36047,0.38220592800520264,1.0000000004851117,6.283185305532001,1778953508.379013,1778953508.353474,0.9451795931165802
1778953508.5892248,5.831768989562988,-38.64309256158847,38.6430925054025,0.2,6.283185305550708,0.3924913825514304,1.0000000002248253,1.1521242078239195e-10,6.283185305575329,1778953508.5741694,0.3924913825514304,1.0000000002248253,6.283185305550708,1778953508.523562,1778953508.5651698,0.9222973950487191
1778953508.789389,6.031933069229126,-38.64309256339253,38.64309250359824,0.2,6.283185305563288,0.40113708396484127,1.0000000000526794,-1.7561860814609773e-10,6.283185305527072,1778953508.7803905,0.4081544013270342,1.0000000002000413,6.283185305549949,1778953508.788398,1778953508.7803905,1.084915761494444
1778953508.9902296,6.232773780822754,-38.64309255963448,38.64309250735649,0.2,6.2831853055310125,0.4173484464143214,1.0000000004185412,-4.026384811218122e-11,6.283185305524923,1778953508.9316175,0.4173484464143214,1.0000000004185412,6.2831853055310125,1778953508.927615,1778953508.9922297,0.9325073206826243
