EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m)
1764331191.749964,2.226865291595459,0.0,0.0,0.2,0.0,8.845814464631686e-20,2.1349606320902144e-20,0.0,0.0,1764331191.75323,8.845814464631686e-20,2.1349606320902144e-20,0.0, 127.63820600509644, 1764331191.7530336,0.9746452040181053
1764331191.7589495,2.2358508110046387,0.0,0.0,0.2,0.0,8.845814464631686e-20,2.1349606320902144e-20,0.0,0.0,1764331191.75323,None,None,None, None, 1764331191.7530336,0.9746452040181053
1764331191.96115,2.438051223754883,0.0,0.0,0.2,0.0,8.845814464631686e-20,2.1349606320902144e-20,0.0,0.0,1764331191.9536788,None,None,None, None, 1764331191.9537787,0.9759625539310316
1764331192.1592999,2.6362011432647705,0.0,0.0,0.2,0.0,8.845814464631686e-20,2.1349606320902144e-20,0.0,0.0,1764331192.091878,None,None,None, None, 1764331192.156703,0.9404852188986493
1764331192.3589256,2.835826873779297,[3.44557851],[3.44557851],0.2,0.0,8.845814464631686e-20,2.1349606320902144e-20,0.0,0.0,1764331192.3312898,None,None,None, None, 1764331192.3405175,0.9105209908861034
1764331192.560053,3.036954402923584,[3.71093162],[3.71093162],0.2,0.0,0.0002438363156728904,2.1349606320902144e-20,0.0002946945732220981,6.741531541116781e-05,1764331192.5381088,None,None,None, None, 1764331192.5145743,1.0355855626826715
1764331192.760209,3.2371103763580322,[4.04678214],[4.04678214],0.2,0.0,0.0007533005735664851,2.1349606320902144e-20,0.0008956767559815334,0.00026634535388599784,1764331192.730446,5.4191140069016725e-05,4.298119883396797e-09,0.00015354638348252792, 128.64625310897827, 1764331192.7190325,1.0417600643580718
1764331192.9599385,3.4368398189544678,[4.45148169],[4.45148169],0.2,0.0,0.0015558794986773221,2.1349606320902144e-20,0.0012244893213378477,0.000547356378751215,1764331192.9295814,None,None,None, None, 1764331192.9452746,0.9980109615005645
1764331193.159123,3.636024236679077,[4.92219201],[4.92219201],0.2,0.0,0.0026846102863649487,2.1349606320902144e-20,0.0013395515128301224,0.0008548390961109768,1764331193.1493762,None,None,None, None, 1764331193.0789356,1.0099978435503998
1764331193.358424,3.835325241088867,[5.45792406],[5.45792406],0.2,0.0,0.004177822510226801,2.1349606320902144e-20,0.0018801005576539944,0.0012478699708297857,1764331193.3146875,None,None,None, None, 1764331193.3150544,0.9097517498481771
1764331193.5602653,4.037166595458984,[6.06414006],[6.06414006],0.2,0.0,0.00607901459739626,2.1349606320902144e-20,0.0026842336764380907,0.0019070582045091215,1764331193.5247533,None,None,None, None, 1764331193.478907,1.0259727239259118
1764331193.7585926,4.235493898391724,[6.71823715],[6.71823715],0.2,0.0,0.00843725040849463,2.1349606320902144e-20,0.001913169201811178,0.002354432300652842,1764331193.740904,0.0010416944945059613,1.109102294859014e-06,0.0019345562513946035, 129.64870595932007, 1764331193.721607,0.9223284699837029
1764331193.9607465,4.437647819519043,[7.44252932],[7.44252932],0.2,0.0,0.011305160014537755,2.1349606320902144e-20,0.002932629122534385,0.0029991486247631692,1764331193.9056835,None,None,None, None, 1764331193.9318008,1.0952894525145656
1764331194.160843,4.637744188308716,[8.21149209],[8.21149209],0.2,0.0,0.014740700687601336,2.1349606320902144e-20,0.0034712335482231177,0.0038848664180001764,1764331194.1230912,None,None,None, None, 1764331194.1639557,0.9127985990621267
