EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m)
1776237407.9032722,2.0020008087158203,-0.0,0.0,0.2,0.0,0.2,1.0,0.0,0.0,1776237407.923031,0.2,1.0,0.0,1776237407.876546,1776237407.8785625,1.0593008992739474
1776237408.1021545,2.200883150100708,-2.9969282171990455,2.9969282171990455,0.2,0.0,0.2,1.0,0.0,0.0,1776237408.0618315,0.2,1.0,0.0,1776237408.099621,1776237408.0952716,1.0140539888459439
1776237408.302199,2.4009275436401367,-10.384376433993886,10.384376433992777,0.2,0.0,0.20003173221323056,0.9999999999999489,0.0,0.0,1776237408.2585354,0.20003173221323056,0.9999999999999489,0.0,1776237408.256527,1776237408.236226,0.9062227208282071
1776237408.50217,2.6008987426757812,-18.807727039163428,18.807727039138257,0.2,0.0,0.20037670519738027,0.9999999999993937,0.0,0.0,1776237408.4635692,0.20037670519738027,0.9999999999993937,0.0,1776237408.454047,1776237408.4976597,0.9027470612591021
1776237408.7014825,2.800211191177368,-18.807727073345767,18.807727004955915,0.2,6.28318530574273,0.20185160761581225,0.9999999999970195,7.2538978095412575e-09,1.6894752263851842e-10,1776237408.6849403,0.20185160761581225,0.9999999999970195,6.28318530574273,1776237408.689967,1776237408.6849403,0.9681114515513234
1776237408.901426,3.000154733657837,-18.807727086453067,18.807726991848615,0.2,6.283185305550135,0.20390905870220427,0.9999999999937076,3.2322632184995358e-09,6.283185306087144,1776237408.8510804,0.20390905870220427,0.9999999999937076,6.283185305550135,1776237408.857297,1776237408.8592923,0.9391499935449367
1776237409.1020274,3.200756072998047,-18.80772709739297,18.80772698090871,0.2,6.283185305524369,0.20848789266912215,0.9999999999863365,2.402456489911291e-09,6.283185306018046,1776237409.0565689,0.20848789266912215,0.9999999999863365,6.283185305524369,1776237409.085979,1776237409.0590851,1.024402605595119
1776237409.301589,3.400317668914795,-18.807727107251583,18.807726971050098,0.2,6.283185305561782,0.2138608574315006,0.9999999999776872,2.3486206909636105e-09,6.283185306044877,1776237409.262262,0.2138608574315006,0.9999999999776872,6.283185305561782,1776237409.289055,1776237409.284539,0.9785594401974331
1776237409.502185,3.6009137630462646,-18.80772711965869,18.807726958642995,0.2,6.283185305563254,0.220242069647781,0.9999999999674148,1.218928101939935e-09,6.28318530581922,1776237409.472255,0.220242069647781,0.9999999999674148,6.283185305563254,1776237409.492652,1776237409.4896708,1.0257979858274993
1776237409.7034752,3.802203893661499,-18.80772713353226,18.80772694476942,0.2,6.283185305561964,0.22537925291979477,0.999999999959145,1.2414856722317225e-09,6.283185305748009,1776237409.7044759,0.2285165467066213,0.9999999999540948,6.283185305576302,1776237409.707988,1776237409.681018,1.062268320223652
1776237409.9033952,4.002123832702637,-18.807727148794193,18.807726929507492,0.2,6.283185305564786,0.23611578843729536,0.9999999999418618,-2.287577838270307e-09,6.283185305086034,1776237409.831395,0.23611578843729536,0.9999999999418618,6.283185305564786,1776237409.863962,1776237409.8744736,1.0443933942110368
1776237410.1036184,4.202347040176392,-18.807727163864737,18.807726914436945,0.2,6.283185305573903,0.24771552789182152,0.9999999999231889,-2.350871940091869e-09,6.283185305088212,1776237410.037995,0.24771552789182152,0.9999999999231889,6.283185305573903,1776237410.097807,1776237410.098806,1.08680292855287
1776237410.3017385,4.400467157363892,-18.807727180646996,18.807726897654693,0.2,6.28318530557278,0.25627895551942026,0.9999999999094038,7.634535250410008e-10,6.283185305745622,1776237410.26439,0.25627895551942026,0.9999999999094038,6.28318530557278,1776237410.26339,1776237410.26439,0.9531924208200935
1776237410.5019124,4.6006410121917725,-18.8077271996605,18.80772687864118,0.2,6.283185305567925,0.26923538166739436,0.9999999998885469,-1.1111775856553417e-09,6.283185305316818,1776237410.490373,0.26923538166739436,0.9999999998885469,6.283185305567925,1776237410.473284,1776237410.4763405,0.9001445693988123
