epoch_s,elapsed_s,north_m,east_m,yaw_rad,target_index,target_north_m,target_east_m,distance_to_target_m,heading_error_rad,cmd_v_m_s,cmd_w_rad_s,right_rate_rad_s,left_rate_rad_s,obstacle_distance_m
1779563617.3584828,2.5780930519104004,0.19812275427919468,1.0000000003192244,-1.5305901219928083e-09,1,3.0,1.0,2.801877245720805,1.4166579020979952e-09,0.18,1.6291565874126943e-09,-72.47165636675405,72.47165679998109,5.001877245720806
1779563617.4591672,2.6787774562835693,0.2116060465365959,1.0000000002845282,-1.5278802896343032e-09,1,3.0,1.0,2.788393953463404,1.425840334690065e-09,0.18,1.6397163848935747e-09,-72.47165636535,72.47165680138511,4.9883939534634045
1779563617.560266,2.7793703079223633,0.21715695376462277,1.0000000002417218,-1.5218673217329333e-09,1,3.0,1.0,2.782843046235377,1.4350058918921604e-09,0.18,1.6502567756759845e-09,-72.47165636394854,72.47165680278658,4.982843046235377
1779563617.6605127,2.8801229000091553,0.22747848881836957,1.0000000001776752,-1.5133940996089942e-09,1,3.0,1.0,2.7725215111816306,1.449309561252221e-09,0.18,1.666705995440054e-09,-72.47165636176143,72.47165680497369,4.972521511181631
1779563617.7614765,2.9810867309570312,0.240996100691676,1.0000000001968057,-1.5198911247491006e-09,1,3.0,1.0,2.759003899308324,1.4485590504875745e-09,0.18,1.6658429080607105e-09,-72.47165636187621,72.47165680485892,4.959003899308324
1779563617.8623793,3.0819895267486572,0.24576509830570045,1.0000000002193883,-1.5250558822596568e-09,1,3.0,1.0,2.7542349016942995,1.4454011321163307e-09,0.18,1.6622113019337801e-09,-72.47165636235906,72.47165680437607,4.9542349016943
1779563617.9630036,3.1826138496398926,0.2600500479148861,1.0000000002274003,-1.530054550405729e-09,1,3.0,1.0,2.739949952085114,1.4470602494043305e-09,0.18,1.66411928681498e-09,-72.47165636210539,72.47165680462975,4.939949952085114
1779563618.0636504,3.2832605838775635,0.26718708684967374,1.0000000001825016,-1.524036253433841e-09,1,3.0,1.0,2.732812913150326,1.4572547613056486e-09,0.18,1.6758429755014958e-09,-72.47165636054658,72.47165680618853,4.932812913150326
1779563618.1681476,3.3867502212524414,0.27194783063257627,1.0000000001459164,-1.5189318920558244e-09,1,3.0,1.0,2.7280521693674236,1.4654446545137034e-09,0.18,1.6852613526907588e-09,-72.4716563592943,72.47165680744082,4.928052169367424
1779563618.2692277,3.4883315563201904,0.28625151735959814,1.000000000093462,-1.5133345916548742e-09,1,3.0,1.0,2.7137484826404017,1.4788943403232224e-09,0.18,1.7007284913717056e-09,-72.47165635723779,72.47165680949732,4.913748482640402
1779563618.370049,3.5896592140197754,0.2926130850128671,1.0000000001120544,-1.5180881225571093e-09,1,3.0,1.0,2.707386914987133,1.4766996514481434e-09,0.18,1.6982045991653648e-09,-72.47165635757338,72.47165680916174,4.907386914987133
1779563618.4706538,3.6902639865875244,0.30373450514500316,1.000000000155685,-1.528558857946954e-09,1,3.0,1.0,2.696265494854997,1.4708176898636793e-09,0.18,1.6914403433432312e-09,-72.47165635847276,72.47165680826237,4.896265494854997
1779563618.572135,3.7912404537200928,0.31166723685440306,1.0000000001499458,-1.52951897881865e-09,1,3.0,1.0,2.688332763145597,1.4737424613997518e-09,0.18,1.6948038306097145e-09,-72.47165635802554,72.47165680870958,4.8883327631455975
1779563618.6731026,3.892209053039551,0.32356605109597986,1.0000000000743676,-1.5194203901866595e-09,1,3.0,1.0,2.67643394890402,1.491634371575401e-09,0.18,1.715379527311711e-09,-72.47165635528978,72.47165681144534,4.876433948904021
1779563618.7737722,3.993382453918457,0.3291251748338037,1.0000000000372322,-1.5144226102190069e-09,1,3.0,1.0,2.6708748251661962,1.5004824049924537e-09,0.18,1.7255547657413217e-09,-72.47165635393687,72.47165681279826,4.870874825166196
1779563618.8745358,4.094146013259888,0.34343557222507165,1.000000000025198,-1.5157664241680132e-09,1,3.0,1.0,2.6565644277749283,1.5062813218946758e-09,0.18,1.732223520178877e-09,-72.4716563530502,72.47165681368492,4.856564427774929
1779563618.9751246,4.194734811782837,0.3537640734876979,1.0000000000672444,-1.5257388914644062e-09,1,3.0,1.0,2.6462359265123023,1.500327417858216e-09,0.18,1.7253765305369483e-09,-72.47165635396057,72.47165681277455,4.8462359265123025
1779563619.0760803,4.295690536499023,0.36011217624843317,1.0000000000769456,-1.5290251516172967e-09,1,3.0,1.0,2.639887823751567,1.4998779995778477e-09,0.18,1.7248596995145247e-09,-72.4716563540293,72.47165681270582,4.8398878237515675
1779563619.1766074,4.396217584609985,0.37200980035603093,1.0000000000257225,-1.523094784308959e-09,1,3.0,1.0,2.627990199643969,1.5133068131945038e-09,0.18,1.7403028351736792e-09,-72.47165635197597,72.47165681475916,4.82799019964397
1779563619.2785666,4.49817681312561,0.37756629821915194,0.9999999999851492,-1.5175152474764027e-09,1,3.0,1.0,2.622433701780848,1.523178028151051e-09,0.18,1.7516547323737085e-09,-72.47165635046662,72.4716568162685,4.822433701780848
1779563619.3797781,4.599388360977173,0.391077807116327,0.9999999999351697,-1.5121737424603262e-09,1,3.0,1.0,2.608922192883673,1.5370233974465464e-09,0.18,1.7675769070635282e-09,-72.47165634834958,72.47165681838553,4.808922192883673
1779563619.4832199,4.700819969177246,0.40141073196591975,0.9999999999667543,-1.5202384025112033e-09,1,3.0,1.0,2.5985892680340803,1.5330323677176239e-09,0.18,1.7629872228752674e-09,-72.47165634895984,72.47165681777528,4.79858926803408
1779563619.5838802,4.803490400314331,0.40776247496897816,0.9999999999900799,-1.5259396197872584e-09,1,3.0,1.0,2.5922375250310217,1.5297665356683865e-09,0.18,1.7592315160186443e-09,-72.4716563494592,72.47165681727591,4.792237525031022
1779563619.685291,4.9049012660980225,0.4204544384007927,0.9999999999719663,-1.5259431725009372e-09,1,3.0,1.0,2.579545561599207,1.5368106787150282e-09,0.18,1.7673322805222822e-09,-72.47165634838211,72.47165681835301,4.779545561599208
1779563619.7905083,5.008899688720703,0.4252151472916831,0.9999999999415972,-1.5218992961560426e-09,1,3.0,1.0,2.574784852708317,1.5445817957981944e-09,0.18,1.7762690651679234e-09,-72.47165634719387,72.47165681954125,4.774784852708317
1779563619.8987849,5.118395090103149,0.43792534302280184,0.9999999998639864,-1.5117047842547245e-09,1,3.0,1.0,2.562074656977198,1.5647922957384708e-09,0.18,1.7995111400992412e-09,-72.47165634410361,72.47165682263152,4.762074656977198
1779563619.999648,5.2192583084106445,0.4490553421305134,0.9999999998670538,-1.514931536453495e-09,1,3.0,1.0,2.5509446578694868,1.5670478248352993e-09,0.18,1.802104998560594e-09,-72.47165634375872,72.4716568229764,4.7509446578694865
1779563620.1003315,5.319941759109497,0.4546165311275063,0.999999999888828,-1.5201486964908136e-09,1,3.0,1.0,2.545383468872494,1.5638246253502075e-09,0.18,1.7983983191527384e-09,-72.47165634425157,72.47165682248357,4.745383468872494
1779563620.2011652,5.420775413513184,0.4688994457385125,0.9999999999086417,-1.5271901750021962e-09,1,3.0,1.0,2.5311005542614877,1.5632846128710298e-09,0.18,1.7977773048016841e-09,-72.47165634433414,72.47165682240099,4.731100554261488
1779563620.3071415,5.526181697845459,0.4736591252646618,0.9999999998881988,-1.5248356140115712e-09,1,3.0,1.0,2.526340874735338,1.5690897470221898e-09,0.18,1.8044532090755183e-09,-72.47165634344651,72.47165682328861,4.726340874735339
1779563620.4072437,5.626853942871094,0.487158878142381,0.9999999997996514,-1.51299175478487e-09,1,3.0,1.0,2.512841121857619,1.592721510235151e-09,0.18,1.8316297367704235e-09,-72.47165633983309,72.47165682690203,4.712841121857619
1779563620.5080976,5.727707862854004,0.4927235088702442,0.9999999997794158,-1.5108423630091957e-09,1,3.0,1.0,2.5072764911297556,1.598820187354022e-09,0.18,1.8386432154571252e-09,-72.47165633890059,72.47165682783454,4.707276491129756
1779563620.609581,5.828685998916626,0.5030566386248764,0.9999999997921482,-1.5155958939114308e-09,1,3.0,1.0,2.4969433613751235,1.5988383950116258e-09,0.18,1.8386641542633695e-09,-72.4716563388978,72.47165682783731,4.696943361375124
1779563620.7098641,5.929474353790283,0.5102034461733505,0.9999999998199393,-1.5222749956275757e-09,1,3.0,1.0,2.4897965538266495,1.5945942344330888e-09,0.18,1.833783369598052e-09,-72.47165633954674,72.47165682718837,4.68979655382665
1779563620.8107233,6.030333518981934,0.5236903498172587,0.9999999998202248,-1.5256962589002606e-09,1,3.0,1.0,2.476309650182741,1.5982943857295595e-09,0.18,1.8380385435889933e-09,-72.47165633898098,72.47165682775416,4.676309650182741
1779563620.9113336,6.130943775177002,0.5363930826630401,0.9999999997405032,-1.515180226411011e-09,1,3.0,1.0,2.4636069173369597,1.6205121688983581e-09,0.18,1.8635889942331117e-09,-72.47165633558376,72.47165683115135,4.66360691733696
1779563621.0120804,6.2316906452178955,0.5427515022521604,0.9999999997074311,-1.5110448676888873e-09,1,3.0,1.0,2.4572484977478397,1.6301084926340081e-09,0.18,1.874624766529109e-09,-72.47165633411645,72.47165683261868,4.6572484977478394
1779563621.1143348,6.332839250564575,0.5491112648059703,0.9999999996979536,-1.5109400626353627e-09,1,3.0,1.0,2.4508887351940296,1.6341794584207037e-09,0.18,1.8793063771838092e-09,-72.47165633349398,72.47165683324114,4.65088873519403
1779563621.2150874,6.43469762802124,0.5618208189771683,0.9999999997360235,-1.5207908494882568e-09,1,3.0,1.0,2.4381791810228317,1.6290586657419226e-09,0.18,1.873417465603211e-09,-72.47165633427697,72.47165683245815,4.638179181022831
1779563621.3159485,6.535558700561523,0.572928271021702,0.9999999997498806,-1.525982252351404e-09,1,3.0,1.0,2.427071728978298,1.6290360171922202e-09,0.18,1.873391419771053e-09,-72.47165633428044,72.47165683245468,4.627071728978298
1779563621.4204378,6.639536380767822,0.577688709724999,0.9999999997333717,-1.5243169178144663e-09,1,3.0,1.0,2.422311290275001,1.634388624438543e-09,0.18,1.8795469181043243e-09,-72.47165633346201,72.47165683327312,4.622311290275001
1779563621.521032,6.740642309188843,0.5903952672310158,0.9999999996523778,-1.5135948279318464e-09,1,3.0,1.0,2.409604732768984,1.6578600714467484e-09,0.18,1.9065390821637605e-09,-72.47165632987311,72.47165683686201,4.609604732768984
1779563621.6219785,6.841588735580444,0.6007289743499297,0.9999999996186684,-1.5102925805674013e-09,1,3.0,1.0,2.39927102565007,1.6692291993081199e-09,0.18,1.919613579204338e-09,-72.47165632813471,72.4716568386004,4.59927102565007
1779563621.7370803,6.955690622329712,0.6062915675162609,0.9999999996267054,-1.5130770199131612e-09,1,3.0,1.0,2.393708432483739,1.6690253623607987e-09,0.18,1.9193791667149182e-09,-72.47165632816588,72.47165683856925,4.593708432483739
1779563621.837897,7.057507276535034,0.6213728526522391,0.9999999996719113,-1.524776994235871e-09,1,3.0,1.0,2.378627147347761,1.6627090815291012e-09,0.18,1.912115443758466e-09,-72.47165632913168,72.47165683760345,4.5786271473477616
1779563621.9385495,7.1581597328186035,0.6261328106040007,0.9999999996678325,-1.5252530578688302e-09,1,3.0,1.0,2.373867189395999,1.665179993892707e-09,0.18,1.914956992976613e-09,-72.47165632875387,72.47165683798127,4.573867189395999
1779563622.0394416,7.25905179977417,0.6388349993998871,0.9999999995998762,-1.5167700657822743e-09,1,3.0,1.0,2.361165000600113,1.6862302665288098e-09,0.18,1.939164806508131e-09,-72.47165632553516,72.47165684119994,4.561165000600113
1779563622.1402788,7.359889030456543,0.6507570020135297,0.999999999542054,-1.509742798125607e-09,1,3.0,1.0,2.34924299798647,1.7046764000383519e-09,0.18,1.9603778600441046e-09,-72.47165632271468,72.47165684402043,4.549242997986471
1779563622.2410777,7.460687875747681,0.6563201257918366,0.9999999995418376,-1.511078618468836e-09,1,3.0,1.0,2.3436798742081635,1.7065668878046836e-09,0.18,1.962551920975386e-09,-72.4716563224256,72.47165684430952,4.543679874208164
1779563622.3419452,7.5615553855896,0.6626741472257072,0.999999999559705,-1.5158099449105785e-09,1,3.0,1.0,2.337325852774293,1.7041856814614675e-09,0.18,1.9598135336806877e-09,-72.4716563227897,72.47165684394541,4.537325852774293
1779563622.4437382,7.662842273712158,0.6777506986745926,0.9999999995891338,-1.5247316971364662e-09,1,3.0,1.0,2.3222493013254075,1.7016574815897911e-09,0.18,1.9569061038282597e-09,-72.47165632317629,72.47165684355883,4.522249301325408
1779563622.5450728,7.764147520065308,0.6833059034637218,0.9999999995702966,-1.5228798451313915e-09,1,3.0,1.0,2.316694096536278,1.7083610082124778e-09,0.18,1.9646151594443494e-09,-72.47165632215129,72.47165684458383,4.516694096536279
1779563622.6464183,7.866028547286987,0.6952210307713177,0.9999999994958602,-1.5130974480168143e-09,1,3.0,1.0,2.3047789692286824,1.7318342315775226e-09,0.18,1.991609366314151e-09,-72.47165631856211,72.47165684817301,4.504778969228682
1779563622.7478645,7.967474699020386,0.7079377018497788,0.9999999994615347,-1.5102961332810801e-09,1,3.0,1.0,2.2920622981502214,1.7452221889868724e-09,0.18,2.007005517334903e-09,-72.47165631651504,72.47165685022009,4.492062298150222
1779563622.848943,8.06855320930481,0.7142916098025648,0.9999999994766882,-1.5145522842682831e-09,1,3.0,1.0,2.2857083901974353,1.7435017873879133e-09,0.18,2.0050270554961e-09,-72.4716563167781,72.47165684995704,4.485708390197435
1779563622.9507146,8.169820547103882,0.7206411562813766,0.9999999994989958,-1.5200572141135845e-09,1,3.0,1.0,2.279358843718623,1.7398575913318837e-09,0.18,2.000836230031666e-09,-72.4716563173353,72.4716568493998,4.479358843718623
1779563623.0510898,8.270699977874756,0.7341301794624,0.999999999497587,-1.52321024750352e-09,1,3.0,1.0,2.2658698205376,1.7449410805170373e-09,0.18,2.0066822425945926e-09,-72.47165631655801,72.4716568501771,4.4658698205376
1779563623.1517255,8.371335744857788,0.7444549720783681,0.9999999994375355,-1.5155132933183986e-09,1,3.0,1.0,2.255545027921632,1.7648829064853544e-09,0.18,2.0296153424581572e-09,-72.47165631350883,72.47165685322629,4.455545027921632
1779563623.252602,8.472212314605713,0.7531977684793486,0.9999999993912019,-1.5096868428851658e-09,1,3.0,1.0,2.2468022315206513,1.7806489616134513e-09,0.18,2.047746305855469e-09,-72.47165631109812,72.47165685563701,4.4468022315206515
1779563623.3533127,8.572922945022583,0.7635269435841946,0.9999999993875546,-1.511635506337988e-09,1,3.0,1.0,2.2364730564158055,1.7854797640382003e-09,0.18,2.05330172864393e-09,-72.47165631035948,72.47165685637565,4.436473056415806
1779563623.4752893,8.673759698867798,0.7690843627269377,0.999999999404836,-1.516069293009131e-09,1,3.0,1.0,2.2309156372730623,1.7828494236482584e-09,0.18,2.050276837195497e-09,-72.47165631076165,72.47165685597346,4.4309156372730625
1779563623.576096,8.795706272125244,0.7833671126149746,0.9999999994269481,-1.523512228166218e-09,1,3.0,1.0,2.2166328873850256,1.782035852215813e-09,0.18,2.0493412300481847e-09,-72.47165631088608,72.47165685584906,4.416632887385026
1779563623.6774638,8.897073984146118,0.7936894380319102,0.9999999993796072,-1.5179975283583e-09,1,3.0,1.0,2.20631056196809,1.799187909767852e-09,0.18,2.0690660962330296e-09,-72.47165630826343,72.47165685847169,4.40631056196809
1779563623.778517,8.998127222061157,0.8024311305324275,0.9999999993262875,-1.5110084523736796e-09,1,3.0,1.0,2.1975688694675726,1.8175803084830022e-09,0.18,2.0902173547554525e-09,-72.47165630545116,72.47165686128396,4.397568869467572
1779563623.879489,9.099099159240723,0.8127617275956729,0.9999999993033316,-1.5095935841510973e-09,1,3.0,1.0,2.1872382724043273,1.8281087754701275e-09,0.18,2.1023250917906466e-09,-72.47165630384129,72.47165686289382,4.3872382724043275
1779563623.980704,9.200314283370972,0.8191143745820555,0.9999999993166625,-1.5135362081561462e-09,1,3.0,1.0,2.1808856254179445,1.8268666579501769e-09,0.18,2.100896656642703e-09,-72.47165630403123,72.47165686270388,4.380885625417944
1779563624.0815787,9.301188945770264,0.8262567494089668,0.9999999993399957,-1.5194150611161413e-09,1,3.0,1.0,2.1737432505910332,1.8230408294073186e-09,0.18,2.096496953818416e-09,-72.47165630461619,72.4716568621189,4.373743250591033
1779563624.1824172,9.402027368545532,0.8389539742873537,0.9999999993377423,-1.5222350275986892e-09,1,3.0,1.0,2.161046025712646,1.8286874237105621e-09,0.18,2.102990537267146e-09,-72.47165630375281,72.47165686298231,4.361046025712646
1779563624.2834828,9.503093004226685,0.8461020147035626,0.9999999993006997,-1.5176955476956019e-09,1,3.0,1.0,2.1538979852964375,1.842362706838685e-09,0.18,2.1187171128644876e-09,-72.47165630166181,72.47165686507331,4.353897985296437
1779563624.384169,9.603779315948486,0.8604069307389868,0.9999999992279425,-1.5087107348019154e-09,1,3.0,1.0,2.1395930692610134,1.8695538450685945e-09,0.18,2.1499869218288834e-09,-72.47165629750415,72.47165686923096,4.339593069261014
1779563624.4849546,9.704564809799194,0.8675561302549925,0.9999999992270968,-1.5103671875546561e-09,1,3.0,1.0,2.1324438697450074,1.872816568493363e-09,0.18,2.153739053767367e-09,-72.47165629700527,72.47165686972986,4.332443869745008
1779563624.5856638,9.80527400970459,0.8810482300076911,0.9999999992649782,-1.520390281020972e-09,1,3.0,1.0,2.118951769992309,1.8672703383515454e-09,0.18,2.147360889104277e-09,-72.47165629785331,72.4716568688818,4.318951769992309
1779563624.6864176,9.906027793884277,0.8858093651077138,0.9999999992688694,-1.5222607847728605e-09,1,3.0,1.0,2.114190634892286,1.8680812452487316e-09,0.18,2.1482934320360414e-09,-72.47165629772933,72.47165686900578,4.314190634892286
1779563624.7872841,10.00689435005188,0.898514611575818,0.9999999992217877,-1.5174033369955205e-09,1,3.0,1.0,2.101485388424182,1.8877188701083014e-09,0.18,2.1708767006245466e-09,-72.47165629472664,72.47165687200848,4.301485388424182
1779563624.888622,10.107727527618408,0.9048721546416826,0.9999999991826999,-1.512274994800172e-09,1,3.0,1.0,2.0951278453583173,1.9023707054088845e-09,0.18,2.187726311220217e-09,-72.4716562924863,72.47165687424881,4.2951278453583175
1779563624.9942985,10.213400602340698,0.9152025719550599,0.9999999991459055,-1.508471814807016e-09,1,3.0,1.0,2.08479742804494,1.9181491950348573e-09,0.18,2.2058715742900855e-09,-72.4716562900737,72.47165687666141,4.28479742804494
1779563625.0955596,10.31516981124878,0.9286985943780883,0.999999999171723,-1.516409465343876e-09,1,3.0,1.0,2.0713014056219117,1.9162920139592643e-09,0.18,2.2037358160531537e-09,-72.47165629035769,72.47165687637744,4.271301405621912
1779563625.1968236,10.416433811187744,0.9342529898797682,0.9999999991856571,-1.5202295207270063e-09,1,3.0,1.0,2.0657470101202318,1.914441938311029e-09,0.18,2.2016082290576833e-09,-72.47165629064055,72.47165687609456,4.265747010120232
1779563625.29766,10.51727032661438,0.9445721933641354,0.999999999174965,-1.5210075650226636e-09,1,3.0,1.0,2.0554278066358647,1.9224009051299618e-09,0.18,2.210761040899456e-09,-72.4716562894236,72.47165687731153,4.255427806635865
1779563625.3990219,10.618632078170776,0.9509272213002948,0.9999999991428853,-1.5171217844364756e-09,1,3.0,1.0,2.0490727786997054,1.9354158276030375e-09,0.18,2.225728201743493e-09,-72.47165628743355,72.47165687930155,4.249072778699706
1779563625.5006945,10.719297170639038,0.9644368777849278,0.9999999990731994,-1.5084709266285964e-09,1,3.0,1.0,2.035563122215072,1.9637753645440625e-09,0.18,2.2583416692256718e-09,-72.47165628309725,72.47165688363788,4.235563122215073
1779563625.6012406,10.820850849151611,0.9715853000810689,0.9999999990676025,-1.5093067025215342e-09,1,3.0,1.0,2.028414699918931,1.968974761012987e-09,0.18,2.264320975164935e-09,-72.47165628230223,72.47165688443287,4.228414699918932
1779563625.7020445,10.92165470123291,0.9842837704264334,0.9999999991000919,-1.5181964803243127e-09,1,3.0,1.0,2.0157162295735667,1.96464222668169e-09,0.18,2.259338560683943e-09,-72.47165628296472,72.47165688377042,4.215716229573567
1779563625.8050432,11.024146795272827,0.9890451857369551,0.9999999991075091,-1.5206816035426337e-09,1,3.0,1.0,2.010954814263045,1.964496121331649e-09,0.18,2.2591705395313965e-09,-72.47165628298704,72.47165688374807,4.2109548142630455
1779563625.905491,11.125101327896118,1.0017506888948877,0.9999999990729947,-1.5179921992877817e-09,1,3.0,1.0,1.9982493111051123,1.981900865644093e-09,0.18,2.2791859954907066e-09,-72.47165628032577,72.47165688640933,4.198249311105112
1779563626.0061557,11.225765943527222,1.0128762409304313,0.9999999990098355,-1.5099008938843136e-09,1,3.0,1.0,1.9871237590695687,2.0081913909564264e-09,0.18,2.3094200995998904e-09,-72.47165627630584,72.47165689042929,4.187123759069569
1779563626.106724,11.326334238052368,1.0200264265204413,0.9999999989887761,-1.5080374955597827e-09,1,3.0,1.0,1.9799735734795587,2.018763378686117e-09,0.18,2.3215778854890343e-09,-72.47165627468934,72.47165689204577,4.179973573479559
1779563626.2080326,11.427642822265625,1.027172194241497,0.9999999989934615,-1.5106807145368103e-09,1,3.0,1.0,1.972827805758503,2.0208816842171018e-09,0.18,2.324013936849667e-09,-72.47165627436543,72.4716568923697,4.172827805758503
1779563626.3099473,11.529051303863525,1.039075793749688,0.9999999990242192,-1.5190500197856445e-09,1,3.0,1.0,1.960924206250312,2.016662836723526e-09,0.18,2.319162262232055e-09,-72.4716562750105,72.4716568917246,4.1609242062503125
1779563626.410691,11.630301237106323,1.0509853418008595,0.9999999990091591,-1.5194994380660128e-09,1,3.0,1.0,1.9490146581991405,2.027879641985919e-09,0.18,2.3320615882838068e-09,-72.47165627329541,72.47165689343971,4.149014658199141
