EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m)
1776238285.475907,2.0002999305725098,-0.0,0.0,0.2,0.0,0.2,1.0,0.0,0.0,1776238285.470897,0.2,1.0,0.0,1776238285.425054,1776238285.470897,0.9235032415384117
1776238285.6767967,2.2011895179748535,-3.0481182716492197,3.0481182716492197,0.2,0.0,0.2,1.0,0.0,0.0,1776238285.6732855,0.2,1.0,0.0,1776238285.623099,1776238285.6250987,0.9668641056051668
1776238285.8770428,2.401435613632202,-10.482041409210971,10.482041409207826,0.2,0.0,0.2000813096453371,0.9999999999998691,0.0,0.0,1776238285.812586,0.2000813096453371,0.9999999999998691,0.0,1776238285.841236,1776238285.8574097,0.9676725763583062
1776238286.0756528,2.600045680999756,-18.807727039173795,18.80772703912789,0.2,0.0,0.20067579221392184,0.9999999999989122,0.0,0.0,1776238286.042068,0.20067579221392184,0.9999999999989122,0.0,1776238286.071655,1776238286.042068,1.0578394583769457
1776238286.2768073,2.8012001514434814,-18.80772708570975,18.80772699259212,0.2,6.2831853053938085,0.2013741190355273,0.9999999999977882,4.7328716849749116e-09,6.283185306430455,1776238286.261099,0.2013741190355273,0.9999999999977882,6.2831853053938085,1776238286.272297,1776238286.261099,0.9406899981839588
1776238286.4765623,3.000955104827881,-18.807727094328257,18.807726983973424,0.2,6.283185305422171,0.20346927271996224,0.9999999999944156,2.143500611449813e-09,6.283185305785878,1776238286.4307783,0.20346927271996224,0.9999999999944156,6.283185305422171,1776238286.427903,1776238286.4307783,1.0391817895174256
1776238286.6767228,3.201115608215332,-18.8077271003855,18.807726977916182,0.2,6.283185305549945,0.20759912928314825,0.9999999999877677,1.0972054276872695e-08,7.270992696817302e-10,1776238286.6455731,0.20759912928314825,0.9999999999877677,6.283185305549945,1776238286.658375,1776238286.644574,1.0413509413513813
1776238286.8760772,3.400470018386841,-18.8077271111144,18.807726967187282,0.2,6.283185305562897,0.21019411944765032,0.9999999999835903,1.1012612885326235e-09,6.283185305732501,1776238286.8783588,0.21019411944765032,0.9999999999835903,6.283185305562897,1776238286.86103,1776238286.8454666,1.0229953545167763
1776238287.0762115,3.600604295730591,-18.807727122587178,18.807726955714507,0.2,6.2831853055904965,0.21573813860060917,0.9999999999746658,9.405730774400423e-10,6.2831853057921085,1776238287.0139318,0.21573813860060917,0.9999999999746658,6.2831853055904965,1776238287.028489,1776238287.0596187,1.0218796551794165
1776238287.2766883,3.8010811805725098,-18.80772713739675,18.80772694090493,0.2,6.283185305572477,0.2218474143035246,0.9999999999648312,3.015840466921466e-09,6.2831853062099485,1776238287.2253063,0.2218474143035246,0.9999999999648312,6.283185305572477,1776238287.233731,1776238287.27839,0.9007796849639695
