EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m)
1781617721.9793866,2.1862895488739014,-200.0,200.0,0.2,6.283185305568528,-9.503686781498806e-05,1.0000000011852963,-3.773195079123333e-11,6.283185305562006,1781617721.9041867,-9.503686781498806e-05,1.0000000011852963,6.283185305569552, 1781617721.291195, 1781617721.966372,1.0669894009255105,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781617721.985579,2.1924819946289062,-200.0,200.0,0.2,6.283185305576703,0.03012262617808813,1.000000001136614,4.922396934352345e-11,6.2831853055659534,1781617721.9843752,None,None,None, None, 1781617721.966372,1.0669894009255105,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781617722.186559,2.3934619426727295,-200.0,200.0,0.2,6.283185305514964,0.08487668693051995,1.0000000010488495,-5.435665977318478e-10,6.283185305480744,1781617722.141134,None,None,None, None, 1781617722.154311,1.0187033936099414,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781617722.3857682,2.5926711559295654,-200.0,200.0,0.2,6.283185305642784,0.03614232592090877,1.0000000009416115,2.2346732303738275e-09,6.283185305906786,1781617722.3317845,0.026557159825912117,1.0000000009418744,6.283185305474018, 1781617722.295436, 1781617722.3503163,0.905758942163153,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781617722.5867233,2.793626308441162,-200.0,200.0,0.2,6.283185305738479,0.0922972197940887,1.0000000008553125,1.948519446529729e-09,6.283185306381058,1781617722.5751858,None,None,None, None, 1781617722.550057,1.0936163351261199,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781617722.7866926,2.993595600128174,-200.0,200.0,0.2,6.283185305442718,0.15904979733603683,1.0000000007591148,-1.8316444610985293e-09,6.28318530601308,1781617722.776086,None,None,None, None, 1781617722.7484596,0.9150820420209409,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781617722.9865065,3.1934094429016113,-200.0,200.0,0.2,6.28318530578786,0.22829581356061363,1.0000000006388436,3.2199287255424043e-09,6.283185306656032,1781617722.975765,None,None,None, None, 1781617722.957407,0.9200805775116551,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781617723.1864135,3.3933165073394775,-200.0,200.0,0.2,6.283185305716729,0.2979253948803842,1.0000000005419383,5.985517599429304e-10,6.283185306761411,1781617723.151822,None,None,None, None, 1781617723.1463075,1.021322572582242,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781617723.3879948,3.594897747039795,-200.0,200.0,0.2,6.283185305875699,0.22252229950169444,1.0000000003819478,-1.2692450584456996e-09,6.283185306509583,1781617723.3502302,0.21448723972056102,1.0000000003787326,6.2831853065864625, 1781617723.302126, 1781617723.3673787,1.074838134675614,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781617723.5861728,3.7930757999420166,-200.0,200.0,0.2,6.2831853061181056,0.2842923419299672,1.0000000003014067,2.709097708688158e-09,6.283185307055322,1781617723.5516772,None,None,None, None, 1781617723.5723019,1.0757653448845048,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781617723.7858758,3.992778778076172,-200.0,200.0,0.2,6.2831853059715925,0.35254013434078413,1.0000000002289628,-3.792137210202293e-10,6.28318530698566,1781617723.7353806,None,None,None, None, 1781617723.7594457,0.9327950317800436,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781617723.9864535,4.193356513977051,-200.0,200.0,0.2,6.283185305986692,0.4220254456821933,1.000000000145025,5.707040298889694e-10,6.283185307122928,1781617723.975906,None,None,None, None, 1781617723.9492238,0.9597087615314376,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781617724.186436,4.393338918685913,-200.0,200.0,0.2,6.283185306158218,0.49168776902542644,1.0000000000619254,2.0311558574004782e-09,2.10577333348283e-10,1781617724.107474,None,None,None, None, 1781617724.1377795,0.9234421856527707,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781617724.3863726,4.593275547027588,-200.0,200.0,0.2,6.2831853063420064,0.4144957445919829,1.0000000000135794,-1.2106596850799033e-09,6.283185307063471,1781617724.3773205,0.40487670441709667,1.0000000000150744,1.4010481663717655e-10, 1781617724.308231, 1781617724.3853214,1.0822536956486986,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781617724.5862913,4.79319429397583,-200.0,200.0,0.2,6.283185306452965,0.47590851283887375,0.9999999999621413,1.302808430451522e-09,1.325890508496741e-10,1781617724.568219,None,None,None, None, 1781617724.578343,0.952088326205872,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1781617724.7860668,4.992969751358032,-200.0,161.8585072519248,0.2,6.283185306552749,0.5440728573107855,0.9999999999126116,1.5643761252074235e-09,4.483023274038599e-10,1781617724.7700331,None,None,None, None, 1781617724.7700331,0.9262009142767895,apf_avoid,none,0.0,nan,nan,12.226442082783999,-4.738973845423113,4.830448082067725,3.523125985041167,4.999120275591938
1781617724.985731,5.192633867263794,-200.0,161.8585072519248,0.2,-0.0013028181951867798,0.6095587304347662,1.0000955344218987,-0.02493266990491047,6.278145118197732,1781617724.9721851,None,None,None, None, 1781617724.9611695,1.0062758693755194,apf_avoid,none,0.0,nan,nan,12.220389412193082,-4.705765870274326,4.84924466853959,3.4603553870882955,4.908529168522055
