EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m)
1767834938.4674547,2.1563398838043213,0.0,0.0,0.2,0.0,0.0,0.0,None,0,0,None,None,None, None, None,None
1767834938.4929714,2.181856632232666,-0.4985422863369624,3.340801144466289,0.2,0.0,0.0,0.0,None,0,0,None,None,None, None, None,None
1767834938.6940408,2.3829259872436523,-20.62010631882492,30.256859376172645,0.2,0.0,0.0,0.0,None,0,0,None,None,None, None, None,None
1767834938.893514,2.5823991298675537,59.34026777364738,96.95817708162988,0.2,0.0007309353742549278,0.0019368586557942545,7.078592845211062e-07,None,0,0,None,None,None, None, None,None
1767834939.093224,2.782109260559082,60.156149706511314,96.23135411709316,0.2,0.007646548502771602,0.006402044255518462,1.9411478857978004e-05,None,0,0,None,None,None, None, None,None
1767834939.2934418,2.9823269844055176,61.26619408191402,95.23679342561871,0.2,0.020360675986924492,0.013190043408208708,0.0001144742009617783,None,0,0,None,None,None, None, None,None
1767834939.494445,3.1833302974700928,62.524952646257375,94.100989381505,0.2,0.03851018863530981,0.02199271161339805,0.0003736594059440268,None,0,0,None,None,None, None, None,None
1767834939.6941984,3.3830835819244385,63.79721059743593,92.94427465012947,0.2,0.061754204221704884,0.032443768462583705,0.000898033206313209,None,0,0,None,None,None, None, None,None
1767834939.8939416,3.582826852798462,64.96741787758002,91.87251156193342,0.2,0.08977321077190029,0.04416375568018488,0.001787685784762516,None,0,0,None,None,None, None, None,None
1767834940.093649,3.782534122467041,65.94709709637829,90.96942055633909,0.2,0.12226806841390535,0.05679686975030629,0.0031320976288148894,None,0,0,None,None,None, None, None,None
1767834940.2930837,3.981968879699707,66.67295967310818,90.29684958094546,0.2,0.158958906701858,0.07003495432060594,0.005005916992686099,None,0,0,None,None,None, None, None,None
1767834940.4933875,4.182272672653198,67.0960451776095,89.90346164275851,0.2,0.19958397863632124,0.08362896742016018,0.007469382539945668,None,0,0,None,None,None, None, None,None
1767834940.6932595,4.3821446895599365,67.36467484302561,89.65316404682457,0.2,0.24389854738242997,0.09739160413157989,0.010572147951082966,None,0,0,None,None,None, None, None,None
1767834940.8940816,4.5829668045043945,67.974629430959,89.08331810208912,0.2,0.29167342075756436,0.11117053806221364,0.014352756630887253,None,0,0,None,None,None, None, None,None
1767834941.0940864,4.782971620559692,68.45468236571607,88.63334530941245,0.2,0.34269287323560244,0.12478177072385477,0.018820863106184305,None,0,0,None,None,None, None, None,None
1767834941.293243,4.982128143310547,68.79974771300573,88.30908946641321,0.2,0.3967548816299607,0.13807762676361962,0.023973612732673816,None,0,0,None,None,None, None, None,None
1767834941.4932518,5.1821370124816895,69.00772692318012,88.1133234880447,0.2,0.4536702505868662,0.15094207643619192,0.029799140903955162,None,0,0,None,None,None, None, None,None
1767834941.694102,5.3829872608184814,69.07805701495597,88.04706729668928,0.2,0.5132617951087307,0.1632858547458667,0.036279924029222366,None,0,0,None,None,None, None, None,None
1767834941.8934758,5.5823609828948975,67.43703044648926,89.5856764948483,0.2,0.5753635810691156,0.17504180655814355,0.043395885825663144,None,0,0,None,None,None, None, None,None
1767834942.0932088,5.7820940017700195,65.1826421390495,91.67456991357332,0.2,0.6398235362730734,0.18633038810585947,0.05124532098881779,None,0,0,None,None,None, None, None,None
1767834942.293841,5.982726097106934,62.227641877641254,94.37003057139567,0.2,0.7065011343672296,0.19728130739527755,0.05997774115303914,None,0,0,None,None,None, None, None,None
1767834942.4927986,6.181683778762817,58.536089346468074,97.67113596543042,0.2,0.7752677270784714,0.20802236556797024,0.06980272297911136,None,0,0,None,None,None, None, None,None
1767834942.6950057,6.383890867233276,53.997872203748976,101.63167352274864,0.2,0.84600706186456,0.2186582569642765,0.08098951921510517,None,0,0,None,None,None, None, None,None
1767834942.8936768,6.58256196975708,52.14659819899439,103.21720594362813,0.2,0.9186164389044461,0.2292533159760778,0.09386648488403146,None,0,0,None,None,None, None, None,None
1767834943.0939624,6.78284764289856,50.87329100564614,104.2978242350775,0.2,0.992988996441062,0.23955149744347604,0.10844534093935079,None,0,0,None,None,None, None, None,None
