EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m),ObstacleClusters
1781618305.4760056,4.39716911315918,-200.0,200.0,0.2,6.28318530544926,0.4767490425925155,0.999999999677267,-8.894004821300363e-10,6.2831853052048885,1781618305.4658384,,,,,1781618305.477014,1.0609938327065938,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,[]
1781618305.6762383,4.597401857376099,-200.0,200.0,0.2,6.283185305462331,0.5464126711483371,0.9999999995567262,-1.9067175637765348e-10,6.283185305171539,1781618305.6407406,,,,,1781618305.6772501,0.9683270116967324,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan,[]
1781618305.875755,4.796918630599976,-200.0,200.0,0.2,6.283185305480909,0.4669393228878246,0.9999999996613003,8.267327203720234e-10,6.28318530532516,1781618305.8265579,0.4572016750084926,0.9999999996759397,6.283185305257641,1781618305.867185,1781618305.8616548,0.9614897338187051,track,none,0.0,nan,nan,0.0,0.0,4.908869873630336,3.527821471407648,5.008262217968639,"[{""label"":0,""point_count"":3,""size"":3,""centre_ne_m"":[4.908869873630336,3.527821471407648],""centre_ne"":[4.908869873630336,3.527821471407648],""centroid"":[4.908869873630336,3.527821471407648],""centre_body_m"":[4.362457198141083,2.527821479342377],""centre_body"":[4.362457198141083,2.527821479342377],""distance_m"":5.041915730854456,""min_distance_m"":5.008262217968639,""angle_rad"":0.5251713963963128,""angle_deg"":30.090104534500696,""cluster_radius_m"":0.06743097270489194,""cluster_size_m"":0.13454855186835132,""span_m"":0.13454855186835132,""equivalent_radius_m"":0.18,""radius_m"":0.18,""track_id"":1,""velocity_ne"":[0.0,0.0],""velocity_mean_ne"":[0.0,0.0],""velocity_var_ne"":[0.0,0.0],""accel_ne"":[0.0,0.0],""speed_m_s"":0.0,""speed_mean_m_s"":0.0,""speed_var_m2_s2"":0.0,""heading_rad"":null,""heading_deg"":null,""heading_mean_rad"":null,""heading_var_rad2"":null,""radius_mean_m"":0.18,""radius_var_m2"":0.0,""stats_sample_count"":1,""prediction_model"":""ekf_constant_velocity"",""predicted_trajectory_ne"":[[4.908869873630336,3.527821471407648],[4.908869873630336,3.527821471407648],[4.908869873630336,3.527821471407648],[4.908869873630336,3.527821471407648],[4.908869873630336,3.527821471407648],[4.908869873630336,3.527821471407648],[4.908869873630336,3.527821471407648],[4.908869873630336,3.527821471407648],[4.908869873630336,3.527821471407648],[4.908869873630336,3.527821471407648],[4.908869873630336,3.527821471407648]]}]"
1781618306.078955,5.0001184940338135,-200.0,161.8585072519248,0.2,6.283185305384274,0.5281418887315117,0.9999999995573369,-8.45068328767159e-10,6.283185305159318,1781618306.0809526,,,,,1781618306.0653656,0.9878568388520285,apf_avoid,none,0.0,nan,nan,12.221101218053795,-4.741387704126868,4.800137700233267,3.4768633432358174,4.940391215447796,"[{""label"":0,""point_count"":4,""size"":4,""centre_ne_m"":[4.800137700233267,3.4768633432358174],""centre_ne"":[4.800137700233267,3.4768633432358174],""centroid"":[4.800137700233267,3.4768633432358174],""centre_body_m"":[4.33319837313805,2.476863350935225],""centre_body"":[4.33319837313805,2.476863350935225],""distance_m"":4.991138166808479,""min_distance_m"":4.940391215447796,""angle_rad"":0.5192765810600493,""angle_deg"":29.752356494723802,""cluster_radius_m"":0.10088856053776513,""cluster_size_m"":0.17789950582811184,""span_m"":0.17789950582811184,""equivalent_radius_m"":0.18000000000000002,""radius_m"":0.18000000000000002,""track_id"":1,""velocity_ne"":[-0.07111797047264126,-0.03435908495861622],""velocity_mean_ne"":[-0.038903593541798065,-0.01824469436242711],""velocity_var_ne"":[0.0008653337634587163,0.00019902688360045847],""accel_ne"":[-0.22753227813568677,-0.11361641525251094],""speed_m_s"":0.04296927347353934,""speed_mean_m_s"":0.04297379974921511,""speed_var_m2_s2"":0.0010639716450173465,""heading_rad"":-2.703074137243876,""heading_deg"":-154.87473977504033,""heading_mean_rad"":null,""heading_var_rad2"":null,""radius_mean_m"":0.18000000000000002,""radius_var_m2"":7.703719777548943e-34,""stats_sample_count"":3,""prediction_model"":""sliding_window_acceleration"",""predicted_trajectory_ne"":[[4.810856733842856,3.4827358194456086],[4.7629634023049965,3.459411420357831],[4.658187001233214,3.407682917456926],[4.496527530627511,3.3275503107428928],[4.2779849904878855,3.2190136002157326],[4.00255938081434,3.082072785875444],[3.6702507016068715,2.9167278677220283],[3.2810589528654814,2.722978845755484],[2.8349841345901696,2.5008257199758126],[2.332026246780936,2.2502684903830135],[1.7721852894377808,1.9713071569770864]]}]"
1781618306.275814,5.196977615356445,-200.0,161.8585072519248,0.2,-0.0008998700023071355,0.5922695801698796,1.00009355259159,-0.02299360741358375,6.278965878336933,1781618306.206309,,,,,1781618306.264284,0.9757614671727932,apf_avoid,none,0.0,nan,nan,12.21940407986648,-4.715748497238607,4.828055695979268,3.4571404611944545,4.9145074430067295,"[{""label"":0,""point_count"":4,""size"":4,""centre_ne_m"":[4.828055695979268,3.4571404611944545],""centre_ne"":[4.828055695979268,3.4571404611944545],""centroid"":[4.828055695979268,3.4571404611944545],""centre_body_m"":[4.2999138028364206,2.457140469356807],""centre_body"":[4.2999138028364206,2.457140469356807],""distance_m"":4.952453735066503,""min_distance_m"":4.9145074430067295,""angle_rad"":0.5191543308988215,""angle_deg"":29.745352076440657,""cluster_radius_m"":0.11308240856260132,""cluster_size_m"":0.1904993362441825,""span_m"":0.1904993362441825,""equivalent_radius_m"":0.18,""radius_m"":0.18,""track_id"":1,""velocity_ne"":[-0.008715598020310184,-0.0669450325924676],""velocity_mean_ne"":[-0.029392427606217676,-0.03530210482807798],""velocity_var_ne"":[0.0006713293279991003,0.0005705229968115363],""accel_ne"":[0.03556074375835512,-0.13426458802748759],""speed_m_s"":0.04593640610539046,""speed_mean_m_s"":0.051068081679617086,""speed_var_m2_s2"":0.0007440567642539485,""heading_rad"":-2.2650999054944356,""heading_deg"":-129.7806647603128,""heading_mean_rad"":null,""heading_var_rad2"":null,""radius_mean_m"":0.18,""radius_var_m2"":0.0,""stats_sample_count"":5,""prediction_model"":""sliding_window_acceleration"",""predicted_trajectory_ne"":[[4.8231181242347345,3.461805916373525],[4.812867003401419,3.42737179045605],[4.811506068507694,3.359371517531703],[4.819035319553557,3.2578050976004844],[4.83545475653901,3.122672530662394],[4.86076437946405,2.9539738167174314],[4.89496418832868,2.751708955765597],[4.9380541831328975,2.5158779478068904],[4.990034363876705,2.2464807928413126],[5.0509047305601005,1.9435174908688624],[5.120665283183086,1.6069880418895406]]}]"
1781618306.4753275,5.396491050720215,-200.0,161.8585072519248,0.2,-0.005365303562487725,0.6570414751682784,1.000119834196628,-0.05322308033777424,6.267568653126252,1781618306.4204497,,,,,1781618306.4424548,1.0344001543256591,apf_avoid,none,0.0,nan,nan,12.249831364027825,-4.661416561586749,4.821757270971696,3.5089436098711304,4.87891330015875,"[{""label"":0,""point_count"":5,""size"":5,""centre_ne_m"":[4.821757270971696,3.5089436098711304],""centre_ne"":[4.821757270971696,3.5089436098711304],""centroid"":[4.821757270971696,3.5089436098711304],""centre_body_m"":[4.227228339752084,2.512655030073265],""centre_body"":[4.227228339752084,2.512655030073265],""distance_m"":4.917610673544179,""min_distance_m"":4.87891330015875,""angle_rad"":0.5362900186900602,""angle_deg"":30.72715466593249,""cluster_radius_m"":0.12442011592723878,""cluster_size_m"":0.2277767904841691,""span_m"":0.2277767904841691,""equivalent_radius_m"":0.18,""radius_m"":0.18,""track_id"":1,""velocity_ne"":[0.02533885207681899,0.006256912468286607],""velocity_mean_ne"":[-0.009321264876547247,-0.030312183371107904],""velocity_var_ne"":[0.001555450396865809,0.0006356318356530478],""accel_ne"":[0.07770453933489552,0.029308774548822802],""speed_m_s"":0.03171300111346172,""speed_mean_m_s"":0.05024277755165935,""speed_var_m2_s2"":0.0006724599760357557,""heading_rad"":-1.8691276655040812,""heading_deg"":-107.09312660452412,""heading_mean_rad"":null,""heading_var_rad2"":null,""radius_mean_m"":0.18,""radius_var_m2"":7.703719777548943e-34,""stats_sample_count"":7,""prediction_model"":""sliding_window_acceleration"",""predicted_trajectory_ne"":[[4.839620377660596,3.4812077714758947],[4.8446728126391845,3.4697152766089436],[4.869151382451497,3.465549975379198],[4.913056087097533,3.4687118677866584],[4.976386926577293,3.479200953831324],[5.059143900890777,3.497017233513196],[5.161327010037984,3.5221607068322736],[5.2829362540189155,3.554631373788557],[5.423971632833571,3.5944292343820456],[5.584433146481951,3.64155428861274],[5.764320794964053,3.69600653648064]]}]"
1781618306.6759892,5.5971527099609375,-200.0,161.8585072519248,0.2,6.268728188455327,0.7219395316340014,0.9997716330819058,-0.0828677964458177,6.247846756757803,1781618306.658442,,,,,1781618306.6684601,1.048702485714757,apf_avoid,none,0.0,nan,nan,12.289712386718627,-4.543209255526727,4.834625022568039,3.4842270233976693,4.804567231765298,"[{""label"":0,""point_count"":4,""size"":4,""centre_ne_m"":[4.834625022568039,3.4842270233976693],""centre_ne"":[4.834625022568039,3.4842270233976693],""centroid"":[4.834625022568039,3.4842270233976693],""centre_body_m"":[4.1641954933689505,2.5064853312858606],""centre_body"":[4.1641954933689505,2.5064853312858606],""distance_m"":4.860349043324509,""min_distance_m"":4.804567231765298,""angle_rad"":0.5418252709386213,""angle_deg"":31.04430125831534,""cluster_radius_m"":0.11700893578092414,""cluster_size_m"":0.1987772556707537,""span_m"":0.1987772556707537,""equivalent_radius_m"":0.18,""radius_m"":0.18,""track_id"":1,""velocity_ne"":[0.03942594254868346,0.007748428933999312],""velocity_mean_ne"":[0.003992756176375594,-0.02195521650519404],""velocity_var_ne"":[0.0018579218099841223,0.0007388623061291412],""accel_ne"":[0.07427523444349543,0.023707779755253375],""speed_m_s"":0.022315322844940654,""speed_mean_m_s"":0.05044610130027913,""speed_var_m2_s2"":0.0005499486133891699,""heading_rad"":-1.390903206917119,""heading_deg"":-79.69288346756237,""heading_mean_rad"":null,""heading_var_rad2"":null,""radius_mean_m"":0.18,""radius_var_m2"":0.0,""stats_sample_count"":9,""prediction_model"":""sliding_window_acceleration"",""predicted_trajectory_ne"":[[4.854630462020624,3.4834131427943094],[4.8659112444142485,3.4753990070111187],[4.895760835418748,3.473311816166742],[4.944179235034119,3.4771515702611784],[5.0111664432603655,3.4869182692944283],[5.096722460097485,3.5026119132664912],[5.20084728554548,3.5242325021773673],[5.323540919604348,3.5517800360270573],[5.46480336227409,3.5852545148155603],[5.624634613554705,3.624655938542877],[5.803034673446195,3.669984307209006]]}]"
1781618306.8760066,5.797170162200928,-200.0,161.8585072519248,0.2,6.254811075354778,0.6464746713414604,0.9989294275209502,-0.06951289289248612,6.235176853742398,1781618306.840709,0.6373409997127839,0.9989437143403381,6.243498587164639,1781618306.86803,1781618306.8509884,1.0875440103999277,apf_avoid,none,0.0,nan,nan,12.352526123267634,-4.3442728438941325,4.911919719352032,3.4716925879933744,4.788846241118585,"[{""label"":0,""point_count"":5,""size"":5,""centre_ne_m"":[4.911919719352032,3.4716925879933744],""centre_ne"":[4.911919719352032,3.4716925879933744],""centroid"":[4.911919719352032,3.4716925879933744],""centre_body_m"":[4.153806715212552,2.532235564368996],""centre_body"":[4.153806715212552,2.532235564368996],""distance_m"":4.864804947867905,""min_distance_m"":4.788846241118585,""angle_rad"":0.5474616000793187,""angle_deg"":31.367239130023894,""cluster_radius_m"":0.16300642628333667,""cluster_size_m"":0.2619468098610191,""span_m"":0.2619468098610191,""equivalent_radius_m"":0.18,""radius_m"":0.18,""track_id"":1,""velocity_ne"":[0.07022603559950848,0.00051625771630437],""velocity_mean_ne"":[0.010616084118688881,-0.019708069083044198],""velocity_var_ne"":[0.0020669458862685617,0.0007104231193480993],""accel_ne"":[0.09963336051009247,0.013181398063026607],""speed_m_s"":0.022385469148470418,""speed_mean_m_s"":0.05242428448776604,""speed_var_m2_s2"":0.0005301726305595555,""heading_rad"":-1.0766957833587307,""heading_deg"":-61.69012420598729,""heading_mean_rad"":null,""heading_var_rad2"":null,""radius_mean_m"":0.18,""radius_var_m2"":0.0,""stats_sample_count"":10,""prediction_model"":""sliding_window_acceleration"",""predicted_trajectory_ne"":[[4.8773827595248935,3.4798022130648425],[4.8951449716479996,3.471595853281199],[4.937815523898628,3.4666848430133115],[5.005394416276781,3.4650691822611814],[5.097881648782456,3.4667488710248073],[5.215277221415654,3.47172390930419],[5.357581134176376,3.4799942970993296],[5.52479338706462,3.491560034410226],[5.716913980080388,3.5064211212368783],[5.93394291322368,3.524577557579288],[6.175880186494494,3.546029343437454]]}]"
1781618307.0755076,5.996671199798584,-200.0,161.8585072519248,0.2,6.246018141713941,0.7021024755515644,0.9972170669163134,-0.06638328917251612,6.222133926018502,1781618307.037188,,,,,1781618307.0572648,0.978922722287587,apf_avoid,none,0.0,nan,nan,12.374473729729,-4.225357578146307,4.817498410820022,3.445134722994948,4.7737306534761705,"[{""label"":0,""point_count"":5,""size"":5,""centre_ne_m"":[4.817498410820022,3.445134722994948],""centre_ne"":[4.817498410820022,3.445134722994948],""centroid"":[4.817498410820022,3.445134722994948],""centre_body_m"":[4.099944929712086,2.5635543599126036],""centre_body"":[4.099944929712086,2.5635543599126036],""distance_m"":4.835427528450691,""min_distance_m"":4.7737306534761705,""angle_rad"":0.5587902566020337,""angle_deg"":32.01632333632882,""cluster_radius_m"":0.16668136983076748,""cluster_size_m"":0.2717510012101656,""span_m"":0.2717510012101656,""equivalent_radius_m"":0.18,""radius_m"":0.18,""track_id"":1,""velocity_ne"":[0.015231476324885876,-0.025855154741921346],""velocity_mean_ne"":[0.013160936554137808,-0.019948797627691788],""velocity_var_ne"":[0.0017737532416673008,0.0005959949377249966],""accel_ne"":[0.035675133547723566,-0.011163769877024016],""speed_m_s"":0.023899053909572286,""speed_mean_m_s"":0.049526831144167636,""speed_var_m2_s2"":0.00048800595398204675,""heading_rad"":-0.9876073560217522,""heading_deg"":-56.58573331612051,""heading_mean_rad"":null,""heading_var_rad2"":null,""radius_mean_m"":0.18,""radius_var_m2"":7.703719777548943e-34,""stats_sample_count"":12,""prediction_model"":""sliding_window_acceleration"",""predicted_trajectory_ne"":[[4.851315422143253,3.4600620638568715],[4.862355282113788,3.4486921938083976],[4.882313925471252,3.4345313812906677],[4.911191352215649,3.4175796263036817],[4.948987562346976,3.39783692884744],[4.995702555865234,3.375303288921942],[5.051336332770423,3.349978706527188],[5.115888893062542,3.3218631816631783],[5.189360236741593,3.2909567143299125],[5.271750363807574,3.2572593045273903],[5.363059274260487,3.2207709522556125]]}]"
1781618307.2760353,6.197198867797852,-200.0,161.8585072519248,0.2,6.236741812935731,0.7646614920806194,0.9947338630968581,-0.06663408004206943,6.20991780086873,1781618307.2205195,,,,,1781618307.250666,0.9512573995407885,apf_avoid,none,0.0,nan,nan,12.424113216021226,-4.120978833560757,4.781936234186998,3.467692162053804,4.723045840755839,"[{""label"":0,""point_count"":5,""size"":5,""centre_ne_m"":[4.781936234186998,3.467692162053804],""centre_ne"":[4.781936234186998,3.467692162053804],""centroid"":[4.781936234186998,3.467692162053804],""centre_body_m"":[3.9852167275546257,2.6203698838550866],""centre_body"":[3.9852167275546257,2.6203698838550866],""distance_m"":4.769516819741379,""min_distance_m"":4.723045840755839,""angle_rad"":0.5816453197758228,""angle_deg"":33.3258219966918,""cluster_radius_m"":0.13242316841362406,""cluster_size_m"":0.23487880824986632,""span_m"":0.23487880824986632,""equivalent_radius_m"":0.18,""radius_m"":0.18,""track_id"":1,""velocity_ne"":[-0.014569193092365365,-0.027288292565952006],""velocity_mean_ne"":[0.010834282132301445,-0.021494730918429236],""velocity_var_ne"":[0.0015715476757501485,0.0005269243463876413],""accel_ne"":[0.008069773198550189,-0.010575819859136287],""speed_m_s"":0.02407083560198906,""speed_mean_m_s"":0.0471788458717824,""speed_var_m2_s2"":0.00045203365092237504,""heading_rad"":-1.1039190513132706,""heading_deg"":-63.24990256433617,""heading_mean_rad"":null,""heading_var_rad2"":null,""radius_mean_m"":0.18,""radius_var_m2"":0.0,""stats_sample_count"":14,""prediction_model"":""sliding_window_acceleration"",""predicted_trajectory_ne"":[[4.830142759651381,3.4530239011253197],[4.83656862236735,3.440954558183713],[4.845011928382958,3.4262412602773225],[4.855472677698202,3.4088840074061477],[4.867950870313085,3.3888827995701885],[4.882446506227604,3.3662376367694455],[4.898959585441761,3.340948519003919],[4.917490107955556,3.3130154462736074],[4.938038073768989,3.2824384185785123],[4.960603482882059,3.249217435918633],[4.985186335294767,3.21335249829397]]}]"
1781618307.4759605,6.3971240520477295,-200.0,161.8585072519248,0.2,6.229279921823826,0.8290279872980124,0.9915761800092806,-0.04728801970878321,6.198099832156138,1781618307.4704342,,,,,1781618307.4593368,0.9434854380922937,apf_avoid,none,0.0,nan,nan,12.457620263037782,-4.017256385692898,4.808350475600935,3.4543648989962463,4.669217169244709,"[{""label"":0,""point_count"":5,""size"":5,""centre_ne_m"":[4.808350475600935,3.4543648989962463],""centre_ne"":[4.808350475600935,3.4543648989962463],""centroid"":[4.808350475600935,3.4543648989962463],""centre_body_m"":[3.9251358552809306,2.644714341056724],""centre_body"":[3.9251358552809306,2.644714341056724],""distance_m"":4.732991171363313,""min_distance_m"":4.669217169244709,""angle_rad"":0.5929174258213561,""angle_deg"":33.971666099324764,""cluster_radius_m"":0.1457534804917979,""cluster_size_m"":0.24315990867585655,""span_m"":0.24315990867585655,""equivalent_radius_m"":0.18,""radius_m"":0.18,""track_id"":1,""velocity_ne"":[-0.0206200623756529,-0.02896545972807038],""velocity_mean_ne"":[0.007231007662725211,-0.022643310868316294],""velocity_var_ne"":[0.0014668527203354786,0.00047066235658322996],""accel_ne"":[0.003017087719427297,-0.010082334071019803],""speed_m_s"":0.023769875870471042,""speed_mean_m_s"":0.04574490649248952,""speed_var_m2_s2"":0.0004099256058097002,""heading_rad"":-1.2616884727896074,""heading_deg"":-72.28942455115092,""heading_mean_rad"":null,""heading_var_rad2"":null,""radius_mean_m"":0.18,""radius_var_m2"":0.0,""stats_sample_count"":16,""prediction_model"":""sliding_window_acceleration"",""predicted_trajectory_ne"":[[4.821860131727443,3.4455342024804247],[4.825852771523734,3.4329522552873892],[4.830599683249883,3.4178497245765986],[4.836100866905887,3.400226610348053],[4.842356322491748,3.380082912601752],[4.849366050007467,3.3574186313376972],[4.857130049453041,3.3322337665558868],[4.865648320828473,3.3045283182563217],[4.874920864133762,3.274302286439001],[4.884947679368908,3.2415556711039257],[4.89572876653391,3.206288472251096]]}]"
1781618307.6755893,6.596752882003784,-200.0,161.8585072519248,0.2,6.221075026037597,0.8937562718781287,0.9879648468042035,-0.05960660776730145,6.187539440870228,1781618307.6476023,,,,,1781618307.6476023,1.0623722426343947,apf_avoid,none,0.0,nan,nan,12.489622228939979,-3.8916768841494216,4.835512635228679,3.4497311835131126,4.63761243672955,"[{""label"":0,""point_count"":5,""size"":5,""centre_ne_m"":[4.835512635228679,3.4497311835131126],""centre_ne"":[4.835512635228679,3.4497311835131126],""centroid"":[4.835512635228679,3.4497311835131126],""centre_body_m"":[3.8682214259548906,2.670450946027384],""centre_body"":[3.8682214259548906,2.670450946027384],""distance_m"":4.700472875717404,""min_distance_m"":4.63761243672955,""angle_rad"":0.6042243024509604,""angle_deg"":34.619502409676194,""cluster_radius_m"":0.15537914771148933,""cluster_size_m"":0.25536392110170664,""span_m"":0.25536392110170664,""equivalent_radius_m"":0.1806976507158781,""radius_m"":0.1806976507158781,""track_id"":1,""velocity_ne"":[-0.004487586093907042,-0.02621880521855892],""velocity_mean_ne"":[0.005886882930397447,-0.02318900303643028],""velocity_var_ne"":[0.0013183383755642453,0.00042094702188216483],""accel_ne"":[0.01146187583990342,-0.007303934017451622],""speed_m_s"":0.023924574237795277,""speed_mean_m_s"":0.043771169259288846,""speed_var_m2_s2"":0.00039575539158087506,""heading_rad"":-1.322183067317982,""heading_deg"":-75.75550950098197,""heading_mean_rad"":null,""heading_var_rad2"":null,""radius_mean_m"":0.1806976507158781,""radius_var_m2"":8.274180863208962e-06,""stats_sample_count"":18,""prediction_model"":""sliding_window_acceleration"",""predicted_trajectory_ne"":[[4.833300928886626,3.4419266157682085],[4.837677104831813,3.429419122497812],[4.844918749736975,3.4150856457230527],[4.855025863602114,3.39892618544393],[4.867998446427228,3.3809407416604444],[4.883836498212318,3.3611293143725964],[4.902540018957383,3.3394919035803854],[4.924109008662426,3.3160285092838113],[4.948543467327443,3.2907391314828747],[4.975843394952436,3.2636237701775745],[5.006008791537406,3.234682425367912]]}]"
1781618307.8767536,6.797917127609253,-200.0,161.8585072519248,0.2,6.201793565837808,0.8188581983803896,0.9891261380070168,-0.07541997572408012,6.172906005162144,1781618307.8416283,0.8097685723048133,0.98947203378391,6.177157519999368,1781618307.869227,1781618307.8356385,0.9326171005521695,apf_avoid,none,0.0,nan,nan,12.553485675973665,-3.6232801501484073,4.8490435587831735,3.4632456986489837,4.585505120839179,"[{""label"":0,""point_count"":6,""size"":6,""centre_ne_m"":[4.8490435587831735,3.4632456986489837],""centre_ne"":[4.8490435587831735,3.4632456986489837],""centroid"":[4.8490435587831735,3.4632456986489837],""centre_body_m"":[3.7940190473087925,2.716014043800248],""centre_body"":[3.7940190473087925,2.716014043800248],""distance_m"":4.6659739409325995,""min_distance_m"":4.585505120839179,""angle_rad"":0.6212959467361792,""angle_deg"":35.59763557656786,""cluster_radius_m"":0.18289638018575755,""cluster_size_m"":0.3094355073043433,""span_m"":0.3094355073043433,""equivalent_radius_m"":0.18077270465357817,""radius_m"":0.18077270465357817,""track_id"":1,""velocity_ne"":[0.0059253139692362865,-0.018969139120689905],""velocity_mean_ne"":[0.00578987149289357,-0.023084071812212288],""velocity_var_ne"":[0.0011866909553640659,0.000379956654541763],""accel_ne"":[0.01558589228653566,-0.002881453312186091],""speed_m_s"":0.023799096271404835,""speed_mean_m_s"":0.041668214396699224,""speed_var_m2_s2"":0.0003968045022321316,""heading_rad"":-1.3250491209523996,""heading_deg"":-75.91972227809224,""heading_mean_rad"":null,""heading_var_rad2"":null,""radius_mean_m"":0.18077270465357817,""radius_var_m2"":7.707186073477862e-06,""stats_sample_count"":20,""prediction_model"":""sliding_window_acceleration"",""predicted_trajectory_ne"":[[4.842656378524935,3.443166399513378],[4.847499550807199,3.431264181943249],[4.856239196161097,3.4186416010450724],[4.868875314586627,3.40529865681885],[4.885407906083793,3.3912353492645813],[4.905836970652593,3.376451678382266],[4.9301625082930265,3.3609476441719037],[4.958384519005094,3.344723246633495],[4.990503002788794,3.3277784857670403],[5.026517959644129,3.310113361572539],[5.066429389571098,3.2917278740499905]]}]"
