EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m)
1779903908.9938052,2.174360752105713,-58.91457005233729,58.91456938001086,0.2,6.283185305585439,-4.2064114789353596e-05,1.0000000006279608,4.856962579480983e-12,6.283185305586279,1779903908.9754488,-4.2064114789353596e-05,1.0000000006279608,6.283185305585308, 1779903908.965291, 1779903908.9734504,1.0947464388605586,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903909.0018113,2.1823668479919434,-58.91457005707517,58.91456937527298,0.2,6.283185305570915,0.005866784442380195,1.0000000006185412,4.856962579480983e-12,6.283185305587251,1779903908.9754488,None,None,None, None, 1779903908.9734504,1.0947464388605586,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903909.2031114,2.3836669921875,-58.91457006553232,58.91456936681585,0.2,6.283185305545792,0.01746724693432005,1.00000000059988,-8.864034793767899e-12,6.283185305585278,1779903909.1979845,None,None,None, None, 1779903909.1979845,1.0952847418548626,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903909.4026675,2.5832231044769287,-58.914570075723304,58.914569356624845,0.2,6.283185305517584,0.034139271783381234,1.0000000005726413,1.2364224243887546e-11,6.283185305587597,1779903909.385505,None,None,None, None, 1779903909.3457606,1.0696052830118092,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903909.6020808,2.7826364040374756,-58.914570083879525,58.91456934846864,0.2,6.283185305500598,0.05499072699881129,1.000000000537986,1.5242409160118977e-10,6.283185305617976,1779903909.5848138,None,None,None, None, 1779903909.5950644,1.0086475698127937,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903909.8031645,2.983720064163208,-58.91457010079807,58.91456933155008,0.2,6.283185305451668,0.07904585141772286,1.0000000004975977,-4.2350668656198605e-11,6.283185305612207,1779903909.721035,None,None,None, None, 1779903909.7952375,1.0767139563726618,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903910.0024335,3.1829891204833984,-58.91457007033748,58.91456936201067,0.2,6.283185305498066,0.048404780954214806,1.0000000006662144,2.95104131160742e-11,6.283185305620057,1779903909.9870374,0.047183666817962495,1.0000000006708023,6.28318530558484, 1779903909.969438, 1779903909.919924,1.049443950223725,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903910.2026892,3.383244752883911,-58.91457007745463,58.91456935489354,0.2,6.283185305485355,0.06927579417008582,1.0000000006311194,2.0851755018123702e-10,6.2831853056522675,1779903910.1415107,None,None,None, None, 1779903910.1415107,0.9609228699356053,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903910.402906,3.5834615230560303,-58.91457009718855,58.9145693351596,0.2,6.283185305425531,0.09334539946542884,1.00000000059034,-1.8628223920846284e-10,6.283185305605535,1779903910.3923786,None,None,None, None, 1779903910.3515875,0.9690063060337926,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903910.6025956,3.783151149749756,-58.914570107695695,58.91456932465245,0.2,6.283185305404351,0.11971921859349666,1.0000000005440788,1.2398001704762575e-10,6.283185305628117,1779903910.5745218,None,None,None, None, 1779903910.5498962,1.0433843805890983,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903910.801925,3.982480525970459,-58.91457011762122,58.91456931472694,0.2,6.283185305386921,0.14767406446215825,1.0000000004944523,2.384893379071452e-10,6.283185305674295,1779903910.7681482,None,None,None, None, 1779903910.7878428,0.965632723756866,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903911.0027347,4.183290243148804,-58.91457011870301,58.91456931364514,0.2,6.283185305422082,0.13096538631417642,1.0000000004038032,-2.3345607059759256e-10,6.283185305623517,1779903910.9856544,0.12803774767516987,1.0000000004013272,6.2831853056211, 1779903910.976586, 1779903911.001739,0.9030386219160979,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903911.2025003,4.383055925369263,-58.91457012668776,58.91456930566039,0.2,6.283185305408872,0.1547442676725082,1.0000000003620118,2.0184009014508496e-10,6.283185305665058,1779903911.1914675,None,None,None, None, 1779903911.19999,0.9668041995655381,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903911.402665,4.583220481872559,-58.91457014355523,58.91456928879292,0.2,6.28318530536273,0.18091391390993522,1.0000000003156728,-1.2130773760299774e-11,6.283185305662721,1779903911.384087,None,None,None, None, 1779903911.347208,0.9112777788862211,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903911.6063988,4.786954402923584,-58.91457016664078,58.914569265707385,0.2,6.283185305293978,0.20873133517340722,1.0000000002651326,-2.246568880024825e-10,6.283185305626229,1779903911.5465257,None,None,None, None, 1779903911.5465257,1.064817410198674,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903911.8020058,4.982561349868774,-58.914570173800634,58.9145692585475,0.2,6.2831853052895426,0.23764303993317237,1.0000000002106164,2.967630135450798e-10,6.283185305701303,1779903911.7995024,None,None,None, None, 1779903911.7934914,1.07988672543359,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903912.0031495,5.18370509147644,-58.91457016529533,58.91456926705282,0.2,6.283185305368441,0.21478681785820192,1.000000000106029,1.4549208902306155e-11,6.283185305703258,1779903911.9338815,0.21138276197597233,1.000000000102876,6.2831853056629825, 1779903911.982894, 1779903911.984409,1.06491865993385,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903912.2028396,5.383395195007324,-58.91457018204761,58.91456925030054,0.2,6.283185305320958,0.2380942489673907,1.0000000000638158,-3.138504344498577e-11,6.283185305695133,1779903912.1927776,None,None,None, None, 1779903912.2013342,0.9173470109467735,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903912.4025295,5.583085060119629,-58.914570192103426,58.91456924024472,0.2,6.283185305302317,0.2639305640986195,1.0000000000157958,2.6908125484903775e-10,6.283185305736201,1779903912.345404,None,None,None, None, 1779903912.3855817,1.0758879079223185,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903912.6032758,5.783831357955933,-58.91457021476987,58.9145692175783,0.2,6.283185305235759,0.2915225122396496,0.9999999999639982,-6.093521804728017e-11,6.283185305724787,1779903912.5327241,None,None,None, None, 1779903912.5231335,1.0196270191396493,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903912.802985,5.9835405349731445,-58.914570236121456,58.914569196226694,0.2,6.283185305176157,0.3202864761400298,0.9999999999080861,-4.560436677315391e-11,6.283185305715064,1779903912.745927,None,None,None, None, 1779903912.8049915,0.9908079373041714,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903913.0029657,6.183521270751953,-58.914570196816776,58.914569235531374,0.2,6.283185305300182,0.2981576083697119,0.9999999999781028,2.3136057253955509e-10,6.283185305761978,1779903912.948698,0.29479630388723965,0.9999999999865082,6.283185305680357, 1779903912.984382, 1779903912.9878962,0.9770990113302556,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903913.202227,6.382782697677612,-58.91457022084049,58.91456921150766,0.2,6.28318530522485,0.32150930408123446,0.9999999999342156,-2.2656164051405866e-10,6.283185305706012,1779903913.1957192,None,None,None, None, 1779903913.1957192,0.9361053750440653,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903913.4029775,6.583533048629761,-58.914570235179376,58.91456919716878,0.2,6.283185305190483,0.3473770334191567,0.9999999998836511,1.042902977806434e-10,6.283185305724906,1779903913.3768919,None,None,None, None, 1779903913.390928,0.9897855458119973,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903913.602491,6.78304648399353,-58.91457025271001,58.91456917963814,0.2,6.2831853051454685,0.3749902898915046,0.9999999998287254,8.863057270038075e-11,6.2831853057440155,1779903913.5924978,None,None,None, None, 1779903913.5656207,0.9440099333718767,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903913.8024254,6.982980966567993,-58.91457028029904,58.91456915204911,0.2,6.283185305062495,0.40376824310563275,0.9999999997701877,-2.079380115234512e-10,6.283185305702089,1779903913.794129,None,None,None, None, 1779903913.7848916,1.016273058836299,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903914.002146,7.182701587677002,-58.914570214112985,58.91456921823516,0.2,6.28318530521037,0.380927681675897,1.0000000000283293,2.3585171240821516e-10,6.2831853057479625,1779903913.9886305,0.3775191612700465,1.0000000000491982,6.283185305673892, 1779903913.986611, 1779903913.9886305,0.9158756502390176,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903914.2027292,7.3832848072052,-58.91457023476631,58.914569197581855,0.2,6.283185305149115,0.4041849604538869,0.9999999999825308,-6.974614244114195e-11,6.283185305733796,1779903914.1917477,None,None,None, None, 1779903914.1917477,0.9306827337027419,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903914.4024606,7.5830161571502686,-58.914570257503634,58.914569174844516,0.2,6.283185305082535,0.42998565344585826,0.9999999999301432,-1.3635681937871633e-10,6.283185305706043,1779903914.3952801,None,None,None, None, 1779903914.4039762,0.9802076500469661,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903914.6025894,7.783144950866699,-58.91457026906551,58.91456916328263,0.2,6.283185305062232,0.4575534241471063,0.9999999998723321,2.693593258096609e-10,6.283185305757036,1779903914.5845933,None,None,None, None, 1779903914.5855927,1.0044924922004943,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903914.8021398,7.9826953411102295,-58.91457029730014,58.914569135048,0.2,6.283185304977735,0.48630150826853724,0.9999999998114623,-1.6677763240946936e-10,6.283185305721573,1779903914.79723,None,None,None, None, 1779903914.79723,0.9818889262155366,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903915.0020957,8.182651281356812,-58.91457024202649,58.91456919032166,0.2,6.283185305109514,0.4629871430682805,1.0000000000079887,-1.4003780542360651e-10,6.283185305699942,1779903914.951694,0.459549017034324,1.000000000025008,6.2831853056789155, 1779903914.986665, 1779903914.998584,0.9205795108258811,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903915.2027957,8.38335132598877,-58.91457025322912,58.91456917911901,0.2,6.2831853050863495,0.4861661049362733,0.9999999999600065,2.2312361622629278e-10,6.283185305744965,1779903915.1534789,None,None,None, None, 1779903915.1887434,1.0093203447516697,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903915.4035072,8.584062814712524,-58.91457027778729,58.91456915456086,0.2,6.283185305013267,0.5119111084843045,0.9999999999061161,-1.289076868550804e-10,6.283185305718642,1779903915.35768,None,None,None, None, 1779903915.397465,0.9434288110342459,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903915.602323,8.782878637313843,-58.9145702988327,58.914569133515435,0.2,6.283185304956488,0.5394410500362489,0.9999999998464775,-2.0140313152173197e-11,6.283185305714878,1779903915.5445924,None,None,None, None, 1779903915.587738,0.9692781648615075,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903915.8027663,8.983321905136108,-58.914570316352254,58.91456911599591,0.2,6.283185304915399,0.5681642733208565,0.9999999997826229,1.493572645164502e-10,6.283185305750426,1779903915.7826009,None,None,None, None, 1779903915.7730668,1.0899063748634061,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903916.002933,9.183488607406616,-58.91457028296621,58.91456914938194,0.2,6.283185305056893,0.5456601331167581,0.9999999997589631,-2.0288382695091758e-10,6.283185305709004,1779903915.9867673,0.5422757735062462,0.9999999997617701,6.283185305715527, 1779903915.992401, 1779903915.9615984,0.9323582854501992,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903916.2024167,9.382972240447998,-58.91457029724698,58.91456913510117,0.2,6.283185305022258,0.5689430593752531,0.9999999997095407,1.4993209231633363e-10,6.28318530573929,1779903916.1887655,None,None,None, None, 1779903916.1887655,1.075728387505008,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903916.4030328,9.583588361740112,-58.914570317592236,58.91456911475593,0.2,6.283185304966518,0.5947619731401277,0.9999999996538408,5.415129121321295e-11,6.283185305749704,1779903916.381072,None,None,None, None, 1779903916.3835812,1.089461356548119,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903916.6023278,9.782883405685425,-58.914570347053505,58.91456908529463,0.2,6.283185304877273,0.622342112607616,0.9999999995928041,-2.2113136148869528e-10,6.283185305703117,1779903916.5917504,None,None,None, None, 1779903916.5785873,0.9981608105857661,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903916.8028467,9.983402252197266,-58.914570362933205,58.914569069414945,0.2,6.283185304843651,0.65109832146215,0.9999999995265982,2.1037489629638983e-10,6.283185305743331,1779903916.7829044,None,None,None, None, 1779903916.789906,0.9389810407995698,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903917.0019855,10.182541131973267,-58.91457032119767,58.91456911115048,0.2,6.283185305023517,0.6297060915687821,0.999999999490154,-1.5874263271182997e-11,6.283185305740442,1779903916.9648788,0.6263927161706362,0.9999999994922699,6.283185305753015, 1779903917.00047, 1779903916.9917455,1.0473126952699776,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903917.202544,10.383099555969238,-58.91457034602571,58.91456908632242,0.2,6.283185304947927,0.6531576487884643,0.9999999994395907,-1.5902007950140883e-10,6.283185305707915,1779903917.1694303,None,None,None, None, 1779903917.1764634,0.9478305344733687,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903917.4024918,10.58304738998413,-58.914570362123555,58.914569070224594,0.2,6.28318530490983,0.6790961594281764,0.9999999993817048,1.8415288282417934e-10,6.283185305737792,1779903917.3316736,None,None,None, None, 1779903917.3625607,0.9478711437471067,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903917.6026824,10.783237934112549,-58.91457039043753,58.91456904191063,0.2,6.283185304825854,0.7067573820199918,0.9999999993189206,-1.2116842883060822e-10,6.283185305706108,1779903917.5931594,None,None,None, None, 1779903917.5735724,0.9256886507435954,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903917.8027267,10.983282327651978,-58.91457041594821,58.91456901639992,0.2,6.283185304755079,0.7355668052046903,0.9999999992511109,-3.924105426107703e-11,6.283185305699277,1779903917.7672386,None,None,None, None, 1779903917.7572153,1.0569701838066698,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903918.0025115,11.183067083358765,-58.914570435332294,58.91456899701585,0.2,6.283185304710054,0.7651210030178403,0.9999999991794566,2.1435488442235932e-10,6.283185305745738,1779903917.9839835,None,None,None, None, 1779903917.9839835,0.9172780376181369,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903918.2024612,11.38301682472229,-58.914570362087005,58.914569070261145,0.2,6.283185304916957,0.7134959257271536,0.9999999993656437,-1.8625277136878494e-10,6.28318530571233,1779903918.1633534,0.7098135181033857,0.9999999993773846,6.283185305769905, 1779903918.007526, 1779903918.172357,1.0609796234996614,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903918.4029858,11.58354139328003,-58.91457038189891,58.91456905044924,0.2,6.283185304859406,0.7341408822670192,0.9999999993189318,2.716234491428686e-11,6.283185305717668,1779903918.3598707,None,None,None, None, 1779903918.3598707,1.08414716271045,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903918.602705,11.783260583877563,-58.91457040083936,58.9145690315088,0.2,6.2831853048090816,0.75804282322229,0.9999999992634749,1.5666289090005373e-10,6.283185305748364,1779903918.555812,None,None,None, None, 1779903918.555812,0.9095979636875258,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903918.8027751,11.983330726623535,-58.914570433555994,58.914568998792156,0.2,6.283185304707566,0.7842990215183177,0.9999999992012345,-2.2957360762285665e-10,6.283185305692256,1779903918.8002112,None,None,None, None, 1779903918.8002112,1.097044931621598,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903919.0027368,12.183292388916016,-58.914570455494385,58.914568976853765,0.2,6.283185304651309,0.812174762546774,0.9999999991323251,9.66057759501012e-11,6.2831853057071445,1779903918.9543276,None,None,None, None, 1779903919.0001786,0.9442165575910516,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903919.2024841,12.383039712905884,-58.91457036106483,58.91456907128333,0.2,6.283185304895339,0.794832358721182,0.9999999994246052,1.2308055456101186e-10,6.2831853057294555,1779903919.1355991,0.7918420637874775,0.9999999994482133,6.28318530576205, 1779903919.013777, 1779903919.1854763,0.9084251315573407,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903919.40198,12.5825355052948,-58.91457038975005,58.9145690425981,0.2,6.283185304806083,0.8184714086879619,0.9999999993706077,-2.0250841665297738e-10,6.2831853056849525,1779903919.3553565,None,None,None, None, 1779903919.3774412,0.9216365597751287,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903919.602631,12.783186674118042,-58.914570406348254,58.91456902599991,0.2,6.283185304767756,0.844542477965443,0.999999999308728,2.373217931253656e-10,6.283185305735718,1779903919.569267,None,None,None, None, 1779903919.563256,0.9218877560198238,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903919.8027537,12.983309268951416,-58.91457043433444,58.9145689980137,0.2,6.283185304686871,0.8722933634017856,0.9999999992417975,-2.200010376855345e-11,6.283185305731404,1779903919.7653348,None,None,None, None, 1779903919.7854185,1.0670893952858342,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903920.0037627,13.18431830406189,-58.914570465137324,58.91456896721083,0.2,6.283185304597103,0.9011615364768599,0.9999999991698374,-1.1402450517788182e-10,6.283185305709804,1779903919.9547713,None,None,None, None, 1779903919.9743507,0.9344271658940996,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903920.2029579,13.383513450622559,-58.91457037170896,58.91456906063919,0.2,6.283185304866222,0.8792954495954918,0.9999999993953622,2.455862373456993e-10,6.283185305756426,1779903920.144613,0.8759559885639733,0.9999999994149575,6.283185305768141, 1779903920.022461, 1779903920.188334,0.9222118502778665,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903920.4020193,13.582574844360352,-58.91457040234849,58.91456902999966,0.2,6.283185304769375,0.9027255809258662,0.9999999993411598,-2.4132286685184454e-10,6.283185305695033,1779903920.399015,None,None,None, None, 1779903920.3694112,1.0808570356116283,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903920.6024046,13.782960176467896,-58.91457042540015,58.914569006948,0.2,6.283185304705947,0.9286489154663051,0.9999999992786791,5.794830541518441e-12,6.283185305696064,1779903920.57679,None,None,None, None, 1779903920.5499852,0.9942592208179069,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903920.80229,13.982845544815063,-58.91457044635158,58.91456898599657,0.2,6.283185304653347,0.9562998589740029,0.9999999992102806,1.609175701750129e-10,6.28318530572676,1779903920.7675457,None,None,None, None, 1779903920.795243,0.9283620307121304,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903921.002432,14.182987689971924,-58.91457048046778,58.91456895188037,0.2,6.283185304550906,0.9851025405905718,0.9999999991375181,-1.9160545162647117e-10,6.283185305690116,1779903920.9587884,None,None,None, None, 1779903920.9888864,1.0550203895185066,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903921.2038503,14.384405851364136,-58.91457040299878,58.91456902934938,0.2,6.283185304823935,0.9634057606368256,0.9999999992097941,8.115215722879841e-11,6.283185305706976,1779903921.1665344,0.9600706530056964,0.999999999219553,6.283185305795697, 1779903921.028541, 1779903921.1493766,0.9704890805620029,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903921.4023378,14.582893371582031,-58.914570423833695,58.91456900851444,0.2,6.2831853047660475,0.9868330719222511,0.9999999991546075,1.1186767668291226e-10,6.283185305729597,1779903921.3687434,None,None,None, None, 1779903921.3586524,1.0829386105272218,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903921.6021748,14.782730340957642,-58.91457045586566,58.91456897648248,0.2,6.283185304667363,1.012754408580759,0.9999999990920453,-2.1021036116762441e-10,6.283185305689618,1779903921.5589285,None,None,None, None, 1779903921.5690024,1.0133011383992616,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903921.8029816,14.983537197113037,-58.91457047803649,58.91456895431165,0.2,6.2831853046104325,1.040403998668457,0.9999999990225833,1.1315012142488483e-10,6.283185305710472,1779903921.743225,None,None,None, None, 1779903921.7758055,0.953364440244921,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903922.0024478,15.183003425598145,-58.91457050548456,58.91456892686358,0.2,6.283185304534734,1.0692057925425067,0.999999998948587,4.145429587116134e-11,6.283185305719804,1779903921.9683414,None,None,None, None, 1779903921.977883,0.9106073176414473,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903922.2024796,15.38303518295288,-58.91457044122139,58.91456899112676,0.2,6.2831853047967146,1.0462157167547879,0.999999998926906,-1.1148335849011678e-10,6.283185305695654,1779903922.1849616,1.0427964694848972,0.9999999989305812,6.283185305835581, 1779903922.035599, 1779903922.1733813,0.9615682830380952,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903922.4023557,15.582911252975464,-58.91457045976157,58.91456897258658,0.2,6.283185304747935,1.0694613957587542,0.9999999988715146,2.0134998393923257e-10,6.283185305736177,1779903922.3862166,None,None,None, None, 1779903922.3862166,0.9477903414935611,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903922.6027868,15.783342361450195,-58.914570490850544,58.914568941497606,0.2,6.283185304653024,1.0952538452199583,0.9999999988087963,-1.2428483634968234e-10,6.283185305712716,1779903922.574984,None,None,None, None, 1779903922.5902147,1.0569957967151293,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903922.8031478,15.983703374862671,-58.91457052151804,58.91456891083011,0.2,6.283185304562778,1.122816018626412,0.9999999987391588,-1.1875591812011618e-10,6.283185305690848,1779903922.7591236,None,None,None, None, 1779903922.8031478,1.0586528014793148,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903923.0027914,16.18334698677063,-58.91457054380075,58.91456888854741,0.2,6.283185304507911,1.151560425399242,0.9999999986639402,1.9653873448138343e-10,6.283185305728563,1779903922.95102,None,None,None, None, 1779903922.95102,1.0729782217143646,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903923.2022688,16.382824420928955,-58.91457046398858,58.91456896835957,0.2,6.283185304770132,1.1289176152230904,0.9999999987822528,-1.8209459797753958e-10,6.283185305683271,1779903923.1997478,1.125523346928319,0.9999999987950839,6.2831853058551586, 1779903923.044038, 1779903923.1997478,1.0306236523634122,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903923.4022775,16.58283305168152,-58.91457048582234,58.91456894652581,0.2,6.283185304708705,1.1521894356836015,0.9999999987261804,8.578009948565922e-11,6.2831853056997415,1779903923.3917575,None,None,None, None, 1779903923.3812442,0.9480109047541372,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903923.602757,16.783312559127808,-58.91457050829388,58.91456892405427,0.2,6.2831853046481205,1.1780004605468017,0.9999999986624044,1.803191733572168e-10,6.283185305731459,1779903923.5676577,None,None,None, None, 1779903923.5676577,1.0385671730867874,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903923.8022835,16.982839107513428,-58.91457054440974,58.91456888793841,0.2,6.283185304536535,1.2055752453160602,0.9999999985925998,-1.994636735864067e-10,6.2831853056930695,1779903923.7601235,None,None,None, None, 1779903923.76112,1.055597921410628,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903924.0025737,17.18312931060791,-58.91457056965416,58.91456886269399,0.2,6.283185304470366,1.2343279370369737,0.9999999985166049,1.3402227819318602e-10,6.28318530572153,1779903923.972483,None,None,None, None, 1779903923.9909382,0.981114320160706,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903924.2028165,17.38337206840515,-58.91457046546633,58.9145689668818,0.2,6.283185304760326,1.2129519553312829,0.9999999987914501,5.0698726437778604e-11,6.283185305732738,1779903924.1935477,1.2096397843472104,0.9999999988145415,6.283185305854153, 1779903924.053726, 1779903924.1777189,0.9790499685889128,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903924.4037883,17.584343910217285,-58.91457049569025,58.9145689366579,0.2,6.2831853046662145,1.2364044032702124,0.9999999987347125,-1.5477473862426967e-10,6.283185305703335,1779903924.3835216,None,None,None, None, 1779903924.3925092,0.9230109269033299,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
1779903924.6030343,17.783589839935303,-58.91457051797659,58.91456891437156,0.2,6.283185304606975,1.2623435446885876,0.9999999986695177,1.5338265258872773e-10,6.283185305725959,1779903924.605057,None,None,None, None, 1779903924.5954652,0.9329562239377708,track,none,0.0,nan,nan,0.0,0.0,nan,nan,nan
