EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m)
1767835652.3563626,2.14921498298645,0.0,0.0,0.2,0.0,0.0,0.0,None,0,0,None,None,None, None, None,None
1767835652.3830135,2.175865888595581,-0.5438192292770154,3.362825477221954,0.2,0.0,0.0,0.0,None,0,0,None,None,None, None, None,None
1767835652.583385,2.376237392425537,-19.988003184772932,30.697490900077803,0.2,0.0,0.0002841083079147211,0.0,None,0,0,None,None,None, None, None,None
1767835652.7829056,2.5757579803466797,59.34168810025151,96.95691485280334,0.2,0.012482223697483946,0.020139769879147017,0.00013018896130168045,None,0,0,None,None,None, None, None,None
1767835652.9842403,2.777092695236206,60.15834271783021,96.22939573166913,0.2,0.11217000631531639,0.02610426373868762,0.001531021193514115,None,0,0,None,None,None, None, None,None
1767835653.1831946,2.9760470390319824,61.269061948636505,95.23421538438926,0.2,0.12585884353634438,0.032619163953783385,0.0020047881828207936,None,0,0,None,None,None, None, None,None
1767835653.3830705,3.1759228706359863,62.528623468034645,94.09766460449899,0.2,0.14278528349435896,0.04056573756143723,0.0026398725433343095,None,0,0,None,None,None, None, None,None
1767835653.584054,3.376906394958496,63.79955753787972,92.94213268417431,0.2,0.16653362132807709,0.05034470595663361,0.003625594807242505,None,0,0,None,None,None, None, None,None
1767835653.784142,3.5769944190979004,64.968466775097,91.87154751370817,0.2,0.19515308730507236,0.06133812754505101,0.005001412938343275,None,0,0,None,None,None, None, None,None
1767835653.9842262,3.777078628540039,65.9462369666221,90.97021578788967,0.2,0.22719826381056957,0.07307427244246205,0.006800469706085832,None,0,0,None,None,None, None, None,None
1767835654.1840637,3.9769160747528076,66.66957811890089,90.29998971727393,0.2,0.2639051189740279,0.08554738572329768,0.00915752093859662,None,0,0,None,None,None, None, None,None
1767835654.3831892,4.176041603088379,67.09434786956592,89.90504182655663,0.2,0.3044178923166929,0.09846471451764849,0.012119609175045232,None,0,0,None,None,None, None, None,None
1767835654.5834436,4.376296043395996,67.3650377520847,89.65282562799189,0.2,0.3483755646093716,0.11166196080016398,0.015748184955052258,None,0,0,None,None,None, None, None,None
1767835654.784041,4.576893329620361,67.9747221334188,89.08323133500296,0.2,0.39675641420946545,0.12505692815656272,0.020142986480418457,None,0,0,None,None,None, None, None,None
1767835654.9834807,4.7763330936431885,68.45446896851149,88.6335456269781,0.2,0.44796933767140995,0.13796933562426408,0.025127045574907803,None,0,0,None,None,None, None, None,None
1767835655.1840518,4.9769041538238525,68.79920341405075,88.30960147718974,0.2,0.501438361884317,0.1505136911184849,0.03074738655489692,None,0,0,None,None,None, None, None,None
1767835655.3848183,5.17767071723938,69.00683405732197,88.1141644518393,0.2,0.5589583590838269,0.1628087226940333,0.037139778674956936,None,0,0,None,None,None, None, None,None
1767835655.5838025,5.376654863357544,69.07680214801816,88.0482497236404,0.2,0.6186637925987302,0.17456989737525078,0.04417986009635555,None,0,0,None,None,None, None, None,None
1767835655.7836194,5.57647180557251,67.43089506319392,89.59140024138544,0.2,0.6798431192890131,0.18568061088422383,0.05180498937862163,None,0,0,None,None,None, None, None,None
1767835655.9843082,5.77716064453125,65.164891946932,91.69090447207365,0.2,0.744749281751104,0.19735482576299226,0.06097991690194418,None,0,0,None,None,None, None, None,None
1767835656.1831038,5.975956201553345,62.22775049056797,94.36993237321084,0.2,0.8118929785996746,0.20875784338163972,0.07135977265448584,None,0,0,None,None,None, None, None,None
1767835656.3833892,6.176241636276245,58.516602958247525,97.68836981167897,0.2,0.8796772323623461,0.21976341573463645,0.0829634588968538,None,0,0,None,None,None, None, None,None
1767835656.5829337,6.375786066055298,54.020414267449645,101.61226113839683,0.2,0.9512051660538279,0.2307380034327265,0.09646694221059225,None,0,0,None,None,None, None, None,None
1767835656.7842975,6.577149868011475,52.13801954927719,103.22451328534262,0.2,1.0234344220730596,0.24132748975323137,0.11175079355187334,None,0,0,None,None,None, None, None,None
1767835656.9841294,6.776981830596924,50.864583426454985,104.30518652328351,0.2,1.0987670244968415,0.25071402007837207,0.12802752549890056,None,0,0,None,None,None, None, None,None
1767835657.184263,6.9771153926849365,49.73884589180705,105.2538667828594,0.2,1.1740049950455091,0.25901464777794037,0.14530511668213214,None,0,0,None,None,None, None, None,None
1767835657.3845856,7.177438020706177,48.75255750679259,106.07994628071003,0.2,1.2517661661414352,0.26634929663499063,0.16410591046472794,None,0,0,None,None,None, None, None,None
1767835657.5841508,7.377003192901611,47.895002943969395,106.79437382542301,0.2,1.330940217042224,0.27238905877130615,0.18405503370822485,None,0,0,None,None,None, None, None,None
1767835657.7836182,7.576470613479614,47.15502381043258,107.40800608012412,0.2,1.411004147307657,0.2769212116261294,0.20485126926555644,None,0,0,None,None,None, None, None,None
1767835657.9843524,7.777204751968384,41.02834919995012,112.38940781766286,0.2,1.4927174305038136,0.27982169205555285,0.22646358167356634,None,0,0,None,None,None, None, None,None
1767835658.1837356,7.976588010787964,34.50041216777702,117.50884330058234,0.2,1.5764072809878547,0.28122202249250666,0.2513782137060268,None,0,0,None,None,None, None, None,None
1767835658.3840816,8.176934003829956,27.830452262729363,122.5485185517449,0.2,1.6599586777157511,0.28038086922774935,0.2773952517790422,None,0,0,None,None,None, None, None,None
1767835658.5838628,8.376715183258057,21.440717631023613,127.20364511055246,0.2,1.7459333505577268,0.27701540495404,0.305180939200561,None,0,0,None,None,None, None, None,None
1767835658.7829742,8.575826644897461,15.716921233441981,131.2362125707292,0.2,1.8323050501432065,0.27092397263391554,0.3339630443842449,None,0,0,None,None,None, None, None,None
1767835658.982598,8.775450468063354,17.651938451740932,129.88713228797587,0.2,1.919803456332118,0.26188259305901723,0.3635497641138868,None,0,0,None,None,None, None, None,None
1767835659.1839957,8.976848125457764,21.191500098397817,127.38188788771589,0.2,2.0090087660257634,0.2504385705813493,0.3913712729275851,None,0,0,None,None,None, None, None,None
1767835659.3834476,9.176300048828125,24.96396261779178,124.65729336805344,0.2,2.099859138832822,0.2366322855587369,0.41801157771248987,None,0,0,None,None,None, None, None,None
1767835659.5839446,9.376796960830688,21.66253881645041,116.57607154909603,0.2,2.189649174509052,0.22109667853114323,0.4424582864263039,None,0,0,None,None,None, None, None,None
1767835659.7837691,9.576621532440186,10.555831274763722,102.36089540387336,0.2,2.2718097531923442,0.2038974050401191,0.46548742035564705,None,0,0,None,None,None, None, None,None
1767835659.9829266,9.775779008865356,-5.23419526801002,88.71096026045075,0.2,2.3422059296670152,0.18582788424394875,0.4862326037413797,None,0,0,None,None,None, None, None,None
