EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m)
1776237485.0603456,2.002542018890381,-0.0,0.0,0.2,0.0,0.2,1.0,0.0,0.0,1776237485.019835,0.2,1.0,0.0,1776237484.993763,1776237485.062344,1.0538220234346074
1776237485.2578776,2.2000739574432373,-2.962765950229894,2.962765950229894,0.2,0.0,0.2,1.0,0.0,0.0,1776237485.2413132,0.2,1.0,0.0,1776237485.224665,1776237485.1962137,1.03910009518691
1776237485.458427,2.400623321533203,-10.341324803085362,10.341324803083515,0.2,0.0,0.2000478935244901,0.999999999999923,0.0,0.0,1776237485.4421697,0.2000478935244901,0.999999999999923,0.0,1776237485.440179,1776237485.428587,0.9733823583096274
1776237485.6590376,2.601233959197998,-18.807727039165833,18.807727039136033,0.2,0.0,0.20044601763724973,0.9999999999992819,0.0,0.0,1776237485.620523,0.20044601763724973,0.9999999999992819,0.0,1776237485.62886,1776237485.658036,0.9626551005953174
1776237485.8584363,2.8006327152252197,-18.8077270786558,18.80772699964588,0.2,6.283185305518444,0.20258962999071023,0.9999999999958312,8.090029244043799e-09,1.9472334855663576e-10,1776237485.8499246,0.20258962999071023,0.9999999999958312,6.283185305518444,1776237485.853923,1776237485.7960663,0.9900987582818644
1776237486.0582366,3.0004329681396484,-18.80772708462327,18.80772699367841,0.2,6.283185305610751,0.20546642965548553,0.9999999999912002,2.5477591683572786e-09,6.283185306110611,1776237486.0461204,0.20546642965548553,0.9999999999912002,6.283185305610751,1776237486.052709,1776237485.9982007,1.0952063731164312
1776237486.2590249,3.201221227645874,-18.80772709582619,18.80772698247568,0.2,6.28318530556373,0.21011061156753724,0.9999999999837241,2.0276770406298524e-09,6.283185305840979,1776237486.1828523,0.21011061156753724,0.9999999999837241,6.28318530556373,1776237486.250989,1776237486.206016,1.0917935252761808
1776237486.458623,3.4008193016052246,-18.80772710695303,18.807726971348647,0.2,6.283185305563644,0.21512691927794167,0.9999999999756488,-7.190339656987787e-09,6.283185303848982,1776237486.4213197,0.21512691927794167,0.9999999999756488,6.283185305563644,1776237486.432518,1776237486.4335103,1.026816539315077
1776237486.6589568,3.6011531352996826,-18.807727120126227,18.807726958175454,0.2,6.283185305549509,0.22240214149262566,0.9999999999639375,1.424729553866445e-09,6.283185305860531,1776237486.6396224,0.22240214149262566,0.9999999999639375,6.283185305549509,1776237486.655448,1776237486.6484442,0.9061241223048146
1776237486.858293,3.8004894256591797,-18.80772713374641,18.807726944555274,0.2,6.283185305550471,0.22885966096806407,0.9999999999535424,9.454524034490822e-10,6.283185305695385,1776237486.7928975,0.22885966096806407,0.9999999999535424,6.283185305550471,1776237486.803422,1776237486.7948961,1.071711162301621
