EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m),NavigationMode,APFEncounter,APFSide,APFDCPA(m),APFTCPA(s),APFForceX,APFForceY,NearestObstacleNorth(m),NearestObstacleEast(m),NearestObstacleDistance(m)
1781808958.655733,2.1853139400482178,-197.03332935276376,200.0,0.2,6.267015117305686,7.298177191100062,1.0039493645580329,-0.0005364100900754132,6.266922396021387,1781808958.6301236,7.298177191100062,1.0039493645580329,6.267029678039402, 1781808958.499692, 1781808958.623615,1.0211147751007552,track,none,0.0,nan,nan,0.0,0.0,-0.6191086145157438,0.9873951098789001,0.6192068641623892
1781808958.669242,2.1988227367401123,-196.9212128007645,200.0,0.2,6.266788017558478,7.3280621472306695,1.0034609940195907,-0.0005364100900754132,6.266815114003372,1781808958.6301236,None,None,None, None, 1781808958.623615,1.0211147751007552,track,none,0.0,nan,nan,0.0,0.0,-0.6191086145157438,0.9873951098789001,0.6192068641623892
1781808958.869707,2.3992879390716553,-196.86071881679226,200.0,0.2,6.266920634803438,7.382261858932367,1.0025601367463253,0.002971491011098705,6.2675240636299065,1781808958.8687074,None,None,None, None, 1781808958.8405206,0.986261889095238,track,none,0.0,nan,nan,0.0,0.0,6.721517958077734,1.0010231479237957,0.6065196211565136
1781808959.0704975,2.6000783443450928,-196.9560162193451,200.0,0.2,6.267710162904454,7.448047588801614,1.001483124109427,0.007705926030331534,6.2690557470191655,1781808959.0674744,None,None,None, None, 1781808959.0433812,1.0464842252409596,track,none,0.0,nan,nan,0.0,0.0,6.760362049998523,1.000015756936079,0.621871306309385
1781808959.2704608,2.800041675567627,-197.11628979413297,200.0,0.2,6.2687359964808556,7.516780324445121,1.0004292354225868,0.00788569508754594,6.270604154782291,1781808959.263831,None,None,None, None, 1781808959.268343,0.935362381820192,track,none,0.0,nan,nan,0.0,0.0,6.8028819866661046,1.0027668164994181,0.6451641065381056
1781808959.4696298,2.9992105960845947,-197.51601912810995,200.0,0.2,6.270640666250252,7.586011881274149,0.999448299183598,0.014547514770171703,6.273342475656538,1781808959.4520638,None,None,None, None, 1781808959.4216325,1.0757279411286964,track,none,0.0,nan,nan,0.0,0.0,6.916417773859987,1.0033646213515912,0.6696109414100647
1781808959.6698978,3.1994786262512207,-198.40629425603177,200.0,0.2,6.272981291059323,7.42701604809351,1.0020844960909931,0.016913112978298724,6.2767032676431045,1781808959.650773,7.422124632091921,1.0021586523204684,6.2728377706011065, 1781808959.503783, 1781808959.6179004,1.0784769531065863,track,none,0.0,nan,nan,0.0,0.0,6.905642936950752,1.0034285311304034,0.6803815007209778
1781808959.8699954,3.399576187133789,-198.95466893981475,200.0,0.2,6.275294080517075,7.481844250472086,1.00157773080036,0.014373040123457113,6.2786098602374345,1781808959.8719997,None,None,None, None, 1781808959.812005,1.0082888034029418,track,none,0.0,nan,nan,0.0,0.0,6.721218908685511,1.0092903379371092,0.7058332204818726
1781808960.070383,3.599963903427124,-199.5183644607833,200.0,0.2,6.2776596797485755,7.548069046614675,1.0011247967031203,0.013256735274374147,6.282319947324,1781808960.063288,None,None,None, None, 1781808960.0340278,0.9720610561350338,track,none,0.0,nan,nan,0.0,0.0,6.751239818605046,1.0121967203648605,0.7306779265403748
1781808960.279805,3.8093857765197754,-200.0,200.0,0.2,6.280629722806006,7.61716961811043,1.0008174644470742,0.018654317322036606,0.001350718269978124,1781808960.2828007,None,None,None, None, 1781808960.238467,1.0224011402006856,track,none,0.0,nan,nan,0.0,0.0,6.795668783788325,1.0052501885821084,0.7524113893508911
1781808960.4700265,3.9996073246002197,-200.0,200.0,0.2,-0.00015554260340488102,7.686778435111458,1.0007321673075644,0.010886734543381725,0.003854387097827567,1781808960.4120593,None,None,None, None, 1781808960.4294963,0.9035993458967825,track,none,0.0,nan,nan,0.0,0.0,6.83804569973952,1.0079081927251685,0.7791635122055187
1781808960.6703076,4.199888467788696,-200.0,200.0,0.2,0.002659475240642207,7.619026885534625,1.0009237990612043,0.009696719896291821,0.005976707449865752,1781808960.6309292,7.610224783887278,1.0009316348724193,0.003896610821603197, 1781808960.511344, 1781808960.6418257,0.9284655961906781,track,none,0.0,nan,nan,0.0,0.0,6.881706754217079,1.006091839305023,0.8050825640173076
