EpochTime(s),TimeFromStart(s),right_prop_rate(rad/s),left_prop_rate(rad/s),LastDT(s),Yaw(rad),North(m),East(m),IMUSensedYawRate(rad/s),IMUIntegratedYaw(rad),IMUSensedTimeStamp(s),ARUCOSensedNorth(m),ARUCOSensedEast(m),ARUCOSensedYaw(rad),ArucoSensedTimeStamp(s),DepthTimeStamp(s),Depth(m)
1776240508.3841836,2.0011212825775146,-0.0,0.0,0.2,0.0,0.2,1.0,0.0,0.0,1776240508.3585973,0.2,1.0,0.0,1776240508.325338,1776240508.389419,0.9202782995777418
1776240508.583564,2.2005016803741455,-3.009584137903677,3.009584137903677,0.2,0.0,0.2,1.0,0.0,0.0,1776240508.574018,0.2,1.0,0.0,1776240508.498615,1776240508.5504081,0.9060411419872455
1776240508.7834156,2.400353193283081,-10.393102355283805,10.3931023552814,0.2,0.0,0.20006732489587378,0.9999999999998916,0.0,0.0,1776240508.7309783,0.20006732489587378,0.9999999999998916,0.0,1776240508.727099,1776240508.7738605,1.0958388868321336
1776240508.983961,2.6008987426757812,-18.80772703915547,18.807727039146215,0.2,0.0,0.20013663843477036,0.9999999999997802,0.0,0.0,1776240508.9048164,0.20013663843477036,0.9999999999997802,0.0,1776240508.900307,1776240508.8420002,1.045511985393569
1776240509.1846259,2.8015635013580322,-18.807727039158245,18.80772703914344,0.2,0.0,0.20014978310938036,0.999999999999759,0.0,0.0,1776240509.0041811,0.20014978310938036,0.999999999999759,0.0,1776240508.999664,1776240509.0031805,1.0750262333000575
1776240509.3839896,3.000927209854126,-18.80772703916065,18.807727039141216,0.2,0.0,0.2043265036285628,0.999999999999759,0.0,0.0,1776240509.0041811,0.20014978310938036,0.999999999999759,0.0,1776240508.999664,1776240509.0031805,1.0750262333000575
1776240509.58403,3.20096755027771,-18.80772703916546,18.807727039136218,0.2,0.0,0.20018321783709872,0.9999999999997051,0.0,0.0,1776240509.555855,0.20018321783709872,0.9999999999997051,0.0,1776240509.549324,1776240509.555855,1.022680135806655
1776240509.7832396,3.400177240371704,-18.807727039170462,18.807727039131223,0.2,0.0,0.20020350760450273,0.9999999999996725,0.0,0.0,1776240509.7907917,0.20030847902748355,0.9999999999995035,0.0,1776240509.785275,1776240509.7933095,0.9234597845122846
1776240509.985013,3.6019506454467773,-18.8077271719972,18.807726906304666,0.2,6.2831853045791535,0.2005838222655859,0.9999999999990603,0.0,6.2831853045791535,1776240509.9082904,0.2005838222655859,0.9999999999990603,6.2831853045791535,1776240509.920849,1776240509.9178398,1.06163912595903
1776240510.1833496,3.8002872467041016,-18.80772713394075,18.80772694436093,0.2,6.283185305608734,0.20140426686460472,0.9999999999977396,1.2363763852733012e-08,6.2831853067312675,1776240509.9990826,0.20140426686460472,0.9999999999977396,6.283185305608734,1776240510.015641,1776240510.0191524,0.9743238499969769
1776240510.3845892,4.001526832580566,-18.807727146564417,18.807726931737264,0.2,6.283185305655137,0.20148399922957172,0.9999999999976112,1.4494330062918484e-10,6.2831853057051035,1776240510.34381,0.20148399922957172,0.9999999999976112,6.283185305655137,1776240510.33578,1776240510.341298,1.0818346845333644
1776240510.6060984,4.223036050796509,-18.807727172952266,18.807726905349416,0.2,6.283185305551874,0.20251743978684195,0.9999999999959476,7.901144415246933e-10,6.283185305676136,1776240510.501081,0.20251743978684195,0.9999999999959476,6.283185305551874,1776240510.594048,1776240510.6161494,1.0645917031722731
1776240510.7836258,4.400563478469849,-18.807727183355222,18.80772689494646,0.2,6.283185305653632,0.20284896955110246,0.9999999999954139,1.1698985688116377e-09,6.28318530594185,1776240510.7474427,0.20284896955110246,0.9999999999954139,6.283185305653632,1776240510.718327,1776240510.732888,0.993247610564444
1776240510.9857354,4.602673053741455,-18.807727204447477,18.807726873854207,0.2,6.283185305632354,0.20410741058826135,0.9999999999933882,1.0003125811014097e-09,6.283185305762996,1776240510.878044,0.20467668879134185,0.9999999999924717,6.283185305507764,1776240510.977682,1776240510.949035,0.9255567796695605
1776240511.1860087,4.802946329116821,-18.807727231914026,18.80772684638784,0.2,6.2831853055844915,0.20512829791691295,0.9999999999917446,-7.4392066258683615e-09,6.2831853035218845,1776240511.1553056,0.20512829791691295,0.9999999999917446,6.2831853055844915,1776240511.080735,1776240511.1553056,1.021388856863641
1776240511.389739,5.00667667388916,-18.80772726356878,18.807726814733087,0.2,6.283185305528033,0.20714535127398587,0.9999999999884975,6.506834229292882e-10,6.283185305610093,1776240511.2814198,0.20714535127398587,0.9999999999884975,6.283185305528033,1776240511.374662,1776240511.387217,1.0565215724474133
1776240511.6025925,5.21953010559082,-18.807727285542057,18.807726792759624,0.2,6.283185305561525,0.2086764731016839,0.9999999999860327,8.764323191574537e-10,6.283185305767313,1776240511.5162222,0.2119463609710892,0.999999999980769,6.283185305530817,1776240511.587455,1776240511.6181617,0.9155139858661784
1776240511.8176212,5.434558868408203,-18.807727309929085,18.807726768372596,0.2,6.283185305589855,0.21546369225964418,0.9999999999751069,2.073337026530114e-09,6.2831853060696945,1776240511.7476556,0.21546369225964418,0.9999999999751069,6.283185305589855,1776240511.733005,1776240511.7244792,1.0846801971594369
1776240511.9839926,5.600930213928223,-18.807727338660722,18.80772673964096,0.2,6.283185305574336,0.22033132551813042,0.9999999999672711,1.0079118006660936e-09,6.283185305796853,1776240511.968426,0.22349644918190015,0.9999999999621759,6.283185305549119,1776240511.981972,1776240511.955867,0.9628353599561877
1776240512.1840665,5.80100417137146,-18.807727366458213,18.80772671184347,0.2,6.283185305565856,0.22794080147417234,0.9999999999550215,8.198957263885019e-10,6.283185305723729,1776240512.1609788,0.23198884621989188,0.9999999999485052,6.2831853055672795,1776240512.185075,1776240512.139868,1.0999462912586782
1776240512.4312446,6.048182249069214,-18.80772739985207,18.807726678449615,0.2,6.283185305564236,0.23589445496507502,0.999999999942218,3.1680340002743756e-10,6.283185305645554,1776240512.4176612,0.24171787084701787,0.9999999999328436,6.283185305570877,1776240512.423723,1776240512.309271,1.0005016936655429
1776240512.5945694,6.211507081985474,-18.807727432226084,18.807726646075597,0.2,6.283185305565699,0.24840947596768476,0.9999999999220716,3.6480778682988385e-10,6.283185305604986,1776240512.5253518,0.24840947596768476,0.9999999999220716,6.283185305565699,1776240512.556348,1776240512.5523305,0.9516002673959165
1776240512.792323,6.4092607498168945,-18.80772745902613,18.807726619275552,0.2,6.283185305566899,0.2585446950631743,0.999999999905756,4.4643520131080254e-10,6.283185305644738,1776240512.7980068,0.2585446950631743,0.999999999905756,6.283185305566899,1776240512.729372,1776240512.7439127,0.9966768150619505
1776240512.9842486,6.601186275482178,-18.807727492595266,18.807726585706416,0.2,6.283185305560596,0.2668511656463154,0.9999999998923847,-6.592216145200962e-10,6.283185305423458,1776240512.9077394,0.2668511656463154,0.9999999998923847,6.283185305560596,1776240512.870888,1776240512.8553097,0.9457758830993058
1776240513.1838744,6.800812005996704,-18.80772752657493,18.807726551726752,0.2,6.283185305560596,0.28254612510847055,0.9999999998669747,-6.592216145200962e-10,6.283185305423458,1776240512.9077394,0.2668511656463154,0.9999999998923847,6.283185305560596,1776240512.870888,1776240512.8553097,0.9457758830993058
1776240513.3843799,7.001317501068115,-18.807727559488296,18.80772651881357,0.2,6.283185305561903,0.2745222227314582,0.9999999998800363,3.3276855478423046e-10,6.283185305719326,1776240513.3808084,0.2745222227314582,0.9999999998800363,6.283185305561903,1776240513.370763,1776240513.2484584,1.019097564965966
1776240513.589397,7.206334590911865,-18.807727601840487,18.807726476461195,0.2,6.283185305567926,0.28138932339930006,0.9999999998689818,3.08829025015957e-10,6.28318530559634,1776240513.5984337,0.28138932339930006,0.9999999998689818,6.283185305567926,1776240513.47783,1776240513.508511,1.0525480436846428
