epoch [s],elapsed [s],x [m],y [m],z [m],roll [deg],pitch [deg],yaw [deg],broadcast
1781784022.9075046,0.07369685173034668,-5.1874009752159324e-05,1.000000000395648,0.027035389906165733,0.0,0.0,359.99999990851256,False
1781784022.9662473,0.13243961334228516,-5.723999364353922e-05,1.0000000004325742,0.0276035037598697,0.0,0.0,359.9999999085137,False
1781784023.0278614,0.19405364990234375,-5.952591526257346e-05,1.000000000564047,0.028400930347398573,0.0,0.0,359.9999999085343,False
1781784023.0963385,0.2625308036804199,-5.6110411444521895e-05,1.0000000006912018,0.028790278050058387,0.0,0.0,359.9999999085526,False
1781784023.1552172,0.3214094638824463,-5.1290167681267714e-05,1.0000000007478054,0.02874948690330399,0.0,0.0,359.9999999085548,False
1781784023.2195632,0.3857555389404297,-4.552281205215456e-05,1.0000000007452958,0.02835572380601636,0.0,0.0,359.9999999085534,False
1781784023.2832701,0.4494624137878418,-4.16653039913467e-05,1.0000000006412695,0.027566753156159994,0.0,0.0,359.9999999085676,False
1781784023.3472939,0.5134861469268799,-4.355164725829645e-05,1.0000000005088843,0.026985464573938984,0.0,0.0,359.99999990858896,False
1781784023.4154685,0.5816607475280762,-4.8536018302894306e-05,1.0000000004219791,0.026817345350563786,0.0,0.0,359.9999999085962,False
1781784023.4808333,0.6470255851745605,-5.433173879261765e-05,1.0000000004013183,0.02703897177693554,0.0,0.0,359.9999999085947,False
1781784023.5441058,0.7102980613708496,-5.893628941925771e-05,1.000000000481576,0.027735415888364298,0.0,0.0,359.99999990860465,False
1781784023.6059396,0.7721319198608398,-5.797811925960504e-05,1.0000000006103793,0.028396096950982015,0.0,0.0,359.9999999086262,False
1781784023.682358,0.8485503196716309,-5.2781479746274514e-05,1.0000000007202894,0.02874518509930956,0.0,0.0,359.9999999086372,False
1781784023.7616363,0.9278285503387451,-4.5656822919006685e-05,1.0000000007479244,0.028558547274302966,0.0,0.0,359.99999990863637,False
1781784023.8247597,0.9909520149230957,-4.205272683014561e-05,1.0000000006586947,0.027889934021842522,0.0,0.0,359.9999999086492,False
1781784023.9019241,1.0681164264678955,-4.447903018989398e-05,1.0000000005138232,0.027173881298697758,0.0,0.0,359.99999990867224,False
1781784023.9673219,1.133514165878296,-4.953104338239297e-05,1.000000000427017,0.02688336788597284,0.0,0.0,359.9999999086787,False
